E N D Resistivity
818044 2200306 2 0.28886
818044 2200306 4 0.28886
818044 2200306 6 0.28886
818044 2200306 8 0.28886
818044 2200306 10 0.28886
818044 2200306 12 0.49146
818044 2200306 14 0.49146
818044 2200306 16 0.49146
818044 2200306 18 0.49146
818044 2200306 20 0.49146
818044 2200306 22 0.44838
818044 2200306 24 0.44838
818044 2200306 26 0.44838
818044 2200306 28 0.44838
818044 2200306 30 0.44838
818044 2200306 32 0.36439
818044 2200306 34 0.36439
818044 2200306 36 0.36439
818044 2200306 38 0.36439
818044 2200306 40 0.36439
818044 2200306 42 0.31535
818044 2200306 44 0.31535
818044 2200306 46 0.31535
818044 2200306 48 0.31535
818044 2200306 50 0.31535
818044 2200306 52 0.298
818044 2200306 54 0.298
818044 2200306 56 0.298
818044 2200306 58 0.298
818044 2200306 60 0.298
818044 2200306 62 0.30589
818044 2200306 64 0.30589
818044 2200306 66 0.30589
818044 2200306 68 0.30589
818044 2200306 70 0.30589
818044 2200306 72 0.33225
818044 2200306 74 0.33225
818044 2200306 76 0.33225
818044 2200306 78 0.33225
818044 2200306 80 0.33225
818044 2200306 82 0.33225
818044 2200306 84 0.38669
818044 2200306 86 0.38669
818044 2200306 88 0.38669
818044 2200306 90 0.38669
818044 2200306 92 0.38669
818044 2200306 94 0.49294
818044 2200306 96 0.49294
818044 2200306 98 0.49294
818044 2200306 100 0.49294
818043 2200305 0 1e+13
818043 2200305 2 0.28886
818043 2200305 4 0.28886
818043 2200305 6 0.28886
818043 2200305 8 0.28886
818043 2200305 10 0.28886
818043 2200305 12 0.49146
818043 2200305 14 0.49146
818043 2200305 16 0.49146
818043 2200305 18 0.49146
818043 2200305 20 0.49146
818043 2200305 22 0.44838
818043 2200305 24 0.44838
818043 2200305 26 0.44838
818043 2200305 28 0.44838
818043 2200305 30 0.44838
818043 2200305 32 0.36439
818043 2200305 34 0.36439
818043 2200305 36 0.36439
818043 2200305 38 0.36439
818043 2200305 40 0.36439
818043 2200305 42 0.31535
818043 2200305 44 0.31535
818043 2200305 46 0.31535
818043 2200305 48 0.31535
818043 2200305 50 0.31535
818043 2200305 52 0.298
818043 2200305 54 0.298
818043 2200305 56 0.298
818043 2200305 58 0.298
818043 2200305 60 0.298
818043 2200305 62 0.30589
818043 2200305 64 0.30589
818043 2200305 66 0.30589
818043 2200305 68 0.30589
818043 2200305 70 0.30589
818043 2200305 72 0.33225
818043 2200305 74 0.33225
818043 2200305 76 0.33225
818043 2200305 78 0.33225
818043 2200305 80 0.33225
818043 2200305 82 0.33225
818043 2200305 84 0.38669
818043 2200305 86 0.38669
818043 2200305 88 0.38669
818043 2200305 90 0.38669
818043 2200305 92 0.38669
818043 2200305 94 0.49294
818043 2200305 96 0.49294
818043 2200305 98 0.49294
818043 2200305 100 0.49294
818042 2200303 0 1e+13
818042 2200303 2 0.28886
818042 2200303 4 0.28886
818042 2200303 6 0.28886
818042 2200303 8 0.28886
818042 2200303 10 0.28886
818042 2200303 12 0.49146
818042 2200303 14 0.49146
818042 2200303 16 0.49146
818042 2200303 18 0.49146
818042 2200303 20 0.49146
818042 2200303 22 0.44838
818042 2200303 24 0.44838
818042 2200303 26 0.44838
818042 2200303 28 0.44838
818042 2200303 30 0.44838
818042 2200303 32 0.36439
818042 2200303 34 0.36439
818042 2200303 36 0.36439
818042 2200303 38 0.36439
818042 2200303 40 0.36439
818042 2200303 42 0.31535
818042 2200303 44 0.31535
818042 2200303 46 0.31535
818042 2200303 48 0.31535
818042 2200303 50 0.31535
818042 2200303 52 0.298
818042 2200303 54 0.298
818042 2200303 56 0.298
818042 2200303 58 0.298
818042 2200303 60 0.298
818042 2200303 62 0.30589
818042 2200303 64 0.30589
818042 2200303 66 0.30589
818042 2200303 68 0.30589
818042 2200303 70 0.30589
818042 2200303 72 0.33225
818042 2200303 74 0.33225
818042 2200303 76 0.33225
818042 2200303 78 0.33225
818042 2200303 80 0.33225
818042 2200303 82 0.33225
818042 2200303 84 0.38669
818042 2200303 86 0.38669
818042 2200303 88 0.38669
818042 2200303 90 0.38669
818042 2200303 92 0.38669
818042 2200303 94 0.49294
818042 2200303 96 0.49294
818042 2200303 98 0.49294
818042 2200303 100 0.49294
818040 2200302 0 0.28886
818040 2200302 2 0.32784
818040 2200302 4 0.32784
818040 2200302 6 0.32784
818040 2200302 8 0.32784
818040 2200302 10 0.32784
818040 2200302 12 0.53939
818040 2200302 14 0.53939
818040 2200302 16 0.53939
818040 2200302 18 0.53939
818040 2200302 20 0.53939
818040 2200302 22 0.5473
818040 2200302 24 0.5473
818040 2200302 26 0.5473
818040 2200302 28 0.5473
818040 2200302 30 0.5473
818040 2200302 32 0.46047
818040 2200302 34 0.46047
818040 2200302 36 0.46047
818040 2200302 38 0.46047
818040 2200302 40 0.46047
818040 2200302 42 0.39054
818040 2200302 44 0.39054
818040 2200302 46 0.39054
818040 2200302 48 0.39054
818040 2200302 50 0.39054
818040 2200302 52 0.35208
818040 2200302 54 0.35208
818040 2200302 56 0.35208
818040 2200302 58 0.35208
818040 2200302 60 0.35208
818040 2200302 62 0.34774
818040 2200302 64 0.34774
818040 2200302 66 0.34774
818040 2200302 68 0.34774
818040 2200302 70 0.34774
818040 2200302 72 0.36948
818040 2200302 74 0.36948
818040 2200302 76 0.36948
818040 2200302 78 0.36948
818040 2200302 80 0.36948
818040 2200302 82 0.36948
818040 2200302 84 0.42392
818040 2200302 86 0.42392
818040 2200302 88 0.42392
818040 2200302 90 0.42392
818040 2200302 92 0.42392
818040 2200302 94 0.49294
818040 2200302 96 0.49294
818040 2200302 98 0.49294
818040 2200302 100 0.49294
818039 2200301 0 0.32784
818039 2200301 2 0.32784
818039 2200301 4 0.32784
818039 2200301 6 0.32784
818039 2200301 8 0.32784
818039 2200301 10 0.32784
818039 2200301 12 0.53939
818039 2200301 14 0.53939
818039 2200301 16 0.53939
818039 2200301 18 0.53939
818039 2200301 20 0.53939
818039 2200301 22 0.5473
818039 2200301 24 0.5473
818039 2200301 26 0.5473
818039 2200301 28 0.5473
818039 2200301 30 0.5473
818039 2200301 32 0.46047
818039 2200301 34 0.46047
818039 2200301 36 0.46047
818039 2200301 38 0.46047
818039 2200301 40 0.46047
818039 2200301 42 0.39054
818039 2200301 44 0.39054
818039 2200301 46 0.39054
818039 2200301 48 0.39054
818039 2200301 50 0.39054
818039 2200301 52 0.35208
818039 2200301 54 0.35208
818039 2200301 56 0.35208
818039 2200301 58 0.35208
818039 2200301 60 0.35208
818039 2200301 62 0.34774
818039 2200301 64 0.34774
818039 2200301 66 0.34774
818039 2200301 68 0.34774
818039 2200301 70 0.34774
818039 2200301 72 0.36948
818039 2200301 74 0.36948
818039 2200301 76 0.36948
818039 2200301 78 0.36948
818039 2200301 80 0.36948
818039 2200301 82 0.36948
818039 2200301 84 0.42392
818039 2200301 86 0.42392
818039 2200301 88 0.42392
818039 2200301 90 0.42392
818039 2200301 92 0.42392
818039 2200301 94 0.49294
818039 2200301 96 0.49294
818039 2200301 98 0.49294
818039 2200301 100 0.49294
818037 2200299 0 0.32784
818037 2200299 2 0.32784
818037 2200299 4 0.32784
818037 2200299 6 0.32784
818037 2200299 8 0.32784
818037 2200299 10 0.32784
818037 2200299 12 0.53939
818037 2200299 14 0.53939
818037 2200299 16 0.53939
818037 2200299 18 0.53939
818037 2200299 20 0.53939
818037 2200299 22 0.5473
818037 2200299 24 0.5473
818037 2200299 26 0.5473
818037 2200299 28 0.5473
818037 2200299 30 0.5473
818037 2200299 32 0.46047
818037 2200299 34 0.46047
818037 2200299 36 0.46047
818037 2200299 38 0.46047
818037 2200299 40 0.46047
818037 2200299 42 0.39054
818037 2200299 44 0.39054
818037 2200299 46 0.39054
818037 2200299 48 0.39054
818037 2200299 50 0.39054
818037 2200299 52 0.35208
818037 2200299 54 0.35208
818037 2200299 56 0.35208
818037 2200299 58 0.35208
818037 2200299 60 0.35208
818037 2200299 62 0.34774
818037 2200299 64 0.34774
818037 2200299 66 0.34774
818037 2200299 68 0.34774
818037 2200299 70 0.34774
818037 2200299 72 0.36948
818037 2200299 74 0.36948
818037 2200299 76 0.36948
818037 2200299 78 0.36948
818037 2200299 80 0.36948
818037 2200299 82 0.36948
818037 2200299 84 0.42392
818037 2200299 86 0.42392
818037 2200299 88 0.42392
818037 2200299 90 0.42392
818037 2200299 92 0.42392
818037 2200299 94 0.49294
818037 2200299 96 0.49294
818037 2200299 98 0.49294
818037 2200299 100 0.49294
818036 2200298 0 0.32784
818036 2200298 2 0.32784
818036 2200298 4 0.32784
818036 2200298 6 0.32784
818036 2200298 8 0.32784
818036 2200298 10 0.32784
818036 2200298 12 0.53939
818036 2200298 14 0.53939
818036 2200298 16 0.53939
818036 2200298 18 0.53939
818036 2200298 20 0.53939
818036 2200298 22 0.5473
818036 2200298 24 0.5473
818036 2200298 26 0.5473
818036 2200298 28 0.5473
818036 2200298 30 0.5473
818036 2200298 32 0.46047
818036 2200298 34 0.46047
818036 2200298 36 0.46047
818036 2200298 38 0.46047
818036 2200298 40 0.46047
818036 2200298 42 0.39054
818036 2200298 44 0.39054
818036 2200298 46 0.39054
818036 2200298 48 0.39054
818036 2200298 50 0.39054
818036 2200298 52 0.35208
818036 2200298 54 0.35208
818036 2200298 56 0.35208
818036 2200298 58 0.35208
818036 2200298 60 0.35208
818036 2200298 62 0.34774
818036 2200298 64 0.34774
818036 2200298 66 0.34774
818036 2200298 68 0.34774
818036 2200298 70 0.34774
818036 2200298 72 0.36948
818036 2200298 74 0.36948
818036 2200298 76 0.36948
818036 2200298 78 0.36948
818036 2200298 80 0.36948
818036 2200298 82 0.36948
818036 2200298 84 0.42392
818036 2200298 86 0.42392
818036 2200298 88 0.42392
818036 2200298 90 0.42392
818036 2200298 92 0.42392
818036 2200298 94 0.49294
818036 2200298 96 0.49294
818036 2200298 98 0.49294
818036 2200298 100 0.49294
818035 2200296 0 0.32784
818035 2200296 2 0.32784
818035 2200296 4 0.32784
818035 2200296 6 0.32784
818035 2200296 8 0.32784
818035 2200296 10 0.32784
818035 2200296 12 0.53939
818035 2200296 14 0.53939
818035 2200296 16 0.53939
818035 2200296 18 0.53939
818035 2200296 20 0.53939
818035 2200296 22 0.5473
818035 2200296 24 0.5473
818035 2200296 26 0.5473
818035 2200296 28 0.5473
818035 2200296 30 0.5473
818035 2200296 32 0.46047
818035 2200296 34 0.46047
818035 2200296 36 0.46047
818035 2200296 38 0.46047
818035 2200296 40 0.46047
818035 2200296 42 0.39054
818035 2200296 44 0.39054
818035 2200296 46 0.39054
818035 2200296 48 0.39054
818035 2200296 50 0.39054
818035 2200296 52 0.35208
818035 2200296 54 0.35208
818035 2200296 56 0.35208
818035 2200296 58 0.35208
818035 2200296 60 0.35208
818035 2200296 62 0.34774
818035 2200296 64 0.34774
818035 2200296 66 0.34774
818035 2200296 68 0.34774
818035 2200296 70 0.34774
818035 2200296 72 0.36948
818035 2200296 74 0.36948
818035 2200296 76 0.36948
818035 2200296 78 0.36948
818035 2200296 80 0.36948
818035 2200296 82 0.36948
818035 2200296 84 0.42392
818035 2200296 86 0.42392
818035 2200296 88 0.42392
818035 2200296 90 0.42392
818035 2200296 92 0.42392
818035 2200296 94 0.49294
818035 2200296 96 0.49294
818035 2200296 98 0.49294
818035 2200296 100 0.49294
818033 2200295 0 0.32784
818033 2200295 2 0.37392
818033 2200295 4 0.37392
818033 2200295 6 0.37392
818033 2200295 8 0.37392
818033 2200295 10 0.37392
818033 2200295 12 0.55943
818033 2200295 14 0.55943
818033 2200295 16 0.55943
818033 2200295 18 0.55943
818033 2200295 20 0.55943
818033 2200295 22 0.57513
818033 2200295 24 0.57513
818033 2200295 26 0.57513
818033 2200295 28 0.57513
818033 2200295 30 0.57513
818033 2200295 32 0.50585
818033 2200295 34 0.50585
818033 2200295 36 0.50585
818033 2200295 38 0.50585
818033 2200295 40 0.50585
818033 2200295 42 0.43936
818033 2200295 44 0.43936
818033 2200295 46 0.43936
818033 2200295 48 0.43936
818033 2200295 50 0.43936
818033 2200295 52 0.39407
818033 2200295 54 0.39407
818033 2200295 56 0.39407
818033 2200295 58 0.39407
818033 2200295 60 0.39407
818033 2200295 62 0.38278
818033 2200295 64 0.38278
818033 2200295 66 0.38278
818033 2200295 68 0.38278
818033 2200295 70 0.38278
818033 2200295 72 0.38278
818033 2200295 74 0.39953
818033 2200295 76 0.39953
818033 2200295 78 0.39953
818033 2200295 80 0.39953
818033 2200295 82 0.39953
818033 2200295 84 0.44724
818033 2200295 86 0.44724
818033 2200295 88 0.44724
818033 2200295 90 0.44724
818033 2200295 92 0.44724
818033 2200295 94 0.49294
818033 2200295 96 0.49294
818033 2200295 98 0.49294
818033 2200295 100 0.49294
818032 2200293 0 0.37392
818032 2200293 2 0.37392
818032 2200293 4 0.37392
818032 2200293 6 0.37392
818032 2200293 8 0.37392
818032 2200293 10 0.37392
818032 2200293 12 0.55943
818032 2200293 14 0.55943
818032 2200293 16 0.55943
818032 2200293 18 0.55943
818032 2200293 20 0.55943
818032 2200293 22 0.57513
818032 2200293 24 0.57513
818032 2200293 26 0.57513
818032 2200293 28 0.57513
818032 2200293 30 0.57513
818032 2200293 32 0.50585
818032 2200293 34 0.50585
818032 2200293 36 0.50585
818032 2200293 38 0.50585
818032 2200293 40 0.50585
818032 2200293 42 0.43936
818032 2200293 44 0.43936
818032 2200293 46 0.43936
818032 2200293 48 0.43936
818032 2200293 50 0.43936
818032 2200293 52 0.39407
818032 2200293 54 0.39407
818032 2200293 56 0.39407
818032 2200293 58 0.39407
818032 2200293 60 0.39407
818032 2200293 62 0.38278
818032 2200293 64 0.38278
818032 2200293 66 0.38278
818032 2200293 68 0.38278
818032 2200293 70 0.38278
818032 2200293 72 0.38278
818032 2200293 74 0.39953
818032 2200293 76 0.39953
818032 2200293 78 0.39953
818032 2200293 80 0.39953
818032 2200293 82 0.39953
818032 2200293 84 0.44724
818032 2200293 86 0.44724
818032 2200293 88 0.44724
818032 2200293 90 0.44724
818032 2200293 92 0.44724
818032 2200293 94 0.49294
818032 2200293 96 0.49294
818032 2200293 98 0.49294
818032 2200293 100 0.49294
818030 2200292 0 0.37392
818030 2200292 2 0.37392
818030 2200292 4 0.37392
818030 2200292 6 0.37392
818030 2200292 8 0.37392
818030 2200292 10 0.37392
818030 2200292 12 0.55943
818030 2200292 14 0.55943
818030 2200292 16 0.55943
818030 2200292 18 0.55943
818030 2200292 20 0.55943
818030 2200292 22 0.57513
818030 2200292 24 0.57513
818030 2200292 26 0.57513
818030 2200292 28 0.57513
818030 2200292 30 0.57513
818030 2200292 32 0.50585
818030 2200292 34 0.50585
818030 2200292 36 0.50585
818030 2200292 38 0.50585
818030 2200292 40 0.50585
818030 2200292 42 0.43936
818030 2200292 44 0.43936
818030 2200292 46 0.43936
818030 2200292 48 0.43936
818030 2200292 50 0.43936
818030 2200292 52 0.39407
818030 2200292 54 0.39407
818030 2200292 56 0.39407
818030 2200292 58 0.39407
818030 2200292 60 0.39407
818030 2200292 62 0.38278
818030 2200292 64 0.38278
818030 2200292 66 0.38278
818030 2200292 68 0.38278
818030 2200292 70 0.38278
818030 2200292 72 0.38278
818030 2200292 74 0.39953
818030 2200292 76 0.39953
818030 2200292 78 0.39953
818030 2200292 80 0.39953
818030 2200292 82 0.39953
818030 2200292 84 0.44724
818030 2200292 86 0.44724
818030 2200292 88 0.44724
818030 2200292 90 0.44724
818030 2200292 92 0.44724
818030 2200292 94 0.49294
818030 2200292 96 0.49294
818030 2200292 98 0.49294
818030 2200292 100 0.49294
818029 2200290 0 0.37392
818029 2200290 2 0.37392
818029 2200290 4 0.37392
818029 2200290 6 0.37392
818029 2200290 8 0.37392
818029 2200290 10 0.37392
818029 2200290 12 0.55943
818029 2200290 14 0.55943
818029 2200290 16 0.55943
818029 2200290 18 0.55943
818029 2200290 20 0.55943
818029 2200290 22 0.57513
818029 2200290 24 0.57513
818029 2200290 26 0.57513
818029 2200290 28 0.57513
818029 2200290 30 0.57513
818029 2200290 32 0.50585
818029 2200290 34 0.50585
818029 2200290 36 0.50585
818029 2200290 38 0.50585
818029 2200290 40 0.50585
818029 2200290 42 0.43936
818029 2200290 44 0.43936
818029 2200290 46 0.43936
818029 2200290 48 0.43936
818029 2200290 50 0.43936
818029 2200290 52 0.39407
818029 2200290 54 0.39407
818029 2200290 56 0.39407
818029 2200290 58 0.39407
818029 2200290 60 0.39407
818029 2200290 62 0.38278
818029 2200290 64 0.38278
818029 2200290 66 0.38278
818029 2200290 68 0.38278
818029 2200290 70 0.38278
818029 2200290 72 0.38278
818029 2200290 74 0.39953
818029 2200290 76 0.39953
818029 2200290 78 0.39953
818029 2200290 80 0.39953
818029 2200290 82 0.39953
818029 2200290 84 0.44724
818029 2200290 86 0.44724
818029 2200290 88 0.44724
818029 2200290 90 0.44724
818029 2200290 92 0.44724
818029 2200290 94 0.49294
818029 2200290 96 0.49294
818029 2200290 98 0.49294
818029 2200290 100 0.49294
818028 2200289 0 0.37392
818028 2200289 2 0.37392
818028 2200289 4 0.37392
818028 2200289 6 0.37392
818028 2200289 8 0.37392
818028 2200289 10 0.37392
818028 2200289 12 0.55943
818028 2200289 14 0.55943
818028 2200289 16 0.55943
818028 2200289 18 0.55943
818028 2200289 20 0.55943
818028 2200289 22 0.57513
818028 2200289 24 0.57513
818028 2200289 26 0.57513
818028 2200289 28 0.57513
818028 2200289 30 0.57513
818028 2200289 32 0.50585
818028 2200289 34 0.50585
818028 2200289 36 0.50585
818028 2200289 38 0.50585
818028 2200289 40 0.50585
818028 2200289 42 0.43936
818028 2200289 44 0.43936
818028 2200289 46 0.43936
818028 2200289 48 0.43936
818028 2200289 50 0.43936
818028 2200289 52 0.39407
818028 2200289 54 0.39407
818028 2200289 56 0.39407
818028 2200289 58 0.39407
818028 2200289 60 0.39407
818028 2200289 62 0.38278
818028 2200289 64 0.38278
818028 2200289 66 0.38278
818028 2200289 68 0.38278
818028 2200289 70 0.38278
818028 2200289 72 0.38278
818028 2200289 74 0.39953
818028 2200289 76 0.39953
818028 2200289 78 0.39953
818028 2200289 80 0.39953
818028 2200289 82 0.39953
818028 2200289 84 0.44724
818028 2200289 86 0.44724
818028 2200289 88 0.44724
818028 2200289 90 0.44724
818028 2200289 92 0.44724
818028 2200289 94 0.49294
818028 2200289 96 0.49294
818028 2200289 98 0.49294
818028 2200289 100 0.49294
818026 2200288 0 0.37392
818026 2200288 2 0.44365
818026 2200288 4 0.44365
818026 2200288 6 0.44365
818026 2200288 8 0.44365
818026 2200288 10 0.44365
818026 2200288 12 0.50028
818026 2200288 14 0.50028
818026 2200288 16 0.50028
818026 2200288 18 0.50028
818026 2200288 20 0.50028
818026 2200288 22 0.51452
818026 2200288 24 0.51452
818026 2200288 26 0.51452
818026 2200288 28 0.51452
818026 2200288 30 0.51452
818026 2200288 32 0.4768
818026 2200288 34 0.4768
818026 2200288 36 0.4768
818026 2200288 38 0.4768
818026 2200288 40 0.4768
818026 2200288 42 0.43837
818026 2200288 44 0.43837
818026 2200288 46 0.43837
818026 2200288 48 0.43837
818026 2200288 50 0.43837
818026 2200288 52 0.4061
818026 2200288 54 0.4061
818026 2200288 56 0.4061
818026 2200288 58 0.4061
818026 2200288 60 0.4061
818026 2200288 62 0.39657
818026 2200288 64 0.39657
818026 2200288 66 0.39657
818026 2200288 68 0.39657
818026 2200288 70 0.39657
818026 2200288 72 0.39657
818026 2200288 74 0.411
818026 2200288 76 0.411
818026 2200288 78 0.411
818026 2200288 80 0.411
818026 2200288 82 0.411
818026 2200288 84 0.45403
818026 2200288 86 0.45403
818026 2200288 88 0.45403
818026 2200288 90 0.45403
818026 2200288 92 0.45403
818026 2200288 94 0.49294
818026 2200288 96 0.49294
818026 2200288 98 0.49294
818026 2200288 100 0.49294
818025 2200286 0 1e+13
818025 2200286 2 0.44365
818025 2200286 4 0.44365
818025 2200286 6 0.44365
818025 2200286 8 0.44365
818025 2200286 10 0.44365
818025 2200286 12 0.50028
818025 2200286 14 0.50028
818025 2200286 16 0.50028
818025 2200286 18 0.50028
818025 2200286 20 0.50028
818025 2200286 22 0.51452
818025 2200286 24 0.51452
818025 2200286 26 0.51452
818025 2200286 28 0.51452
818025 2200286 30 0.51452
818025 2200286 32 0.4768
818025 2200286 34 0.4768
818025 2200286 36 0.4768
818025 2200286 38 0.4768
818025 2200286 40 0.4768
818025 2200286 42 0.43837
818025 2200286 44 0.43837
818025 2200286 46 0.43837
818025 2200286 48 0.43837
818025 2200286 50 0.43837
818025 2200286 52 0.4061
818025 2200286 54 0.4061
818025 2200286 56 0.4061
818025 2200286 58 0.4061
818025 2200286 60 0.4061
818025 2200286 62 0.39657
818025 2200286 64 0.39657
818025 2200286 66 0.39657
818025 2200286 68 0.39657
818025 2200286 70 0.39657
818025 2200286 72 0.39657
818025 2200286 74 0.411
818025 2200286 76 0.411
818025 2200286 78 0.411
818025 2200286 80 0.411
818025 2200286 82 0.411
818025 2200286 84 0.45403
818025 2200286 86 0.45403
818025 2200286 88 0.45403
818025 2200286 90 0.45403
818025 2200286 92 0.45403
818025 2200286 94 0.49294
818025 2200286 96 0.49294
818025 2200286 98 0.49294
818025 2200286 100 0.49294
818024 2200285 0 1e+13
818024 2200285 2 0.44365
818024 2200285 4 0.44365
818024 2200285 6 0.44365
818024 2200285 8 0.44365
818024 2200285 10 0.44365
818024 2200285 12 0.50028
818024 2200285 14 0.50028
818024 2200285 16 0.50028
818024 2200285 18 0.50028
818024 2200285 20 0.50028
818024 2200285 22 0.51452
818024 2200285 24 0.51452
818024 2200285 26 0.51452
818024 2200285 28 0.51452
818024 2200285 30 0.51452
818024 2200285 32 0.4768
818024 2200285 34 0.4768
818024 2200285 36 0.4768
818024 2200285 38 0.4768
818024 2200285 40 0.4768
818024 2200285 42 0.43837
818024 2200285 44 0.43837
818024 2200285 46 0.43837
818024 2200285 48 0.43837
818024 2200285 50 0.43837
818024 2200285 52 0.4061
818024 2200285 54 0.4061
818024 2200285 56 0.4061
818024 2200285 58 0.4061
818024 2200285 60 0.4061
818024 2200285 62 0.39657
818024 2200285 64 0.39657
818024 2200285 66 0.39657
818024 2200285 68 0.39657
818024 2200285 70 0.39657
818024 2200285 72 0.39657
818024 2200285 74 0.411
818024 2200285 76 0.411
818024 2200285 78 0.411
818024 2200285 80 0.411
818024 2200285 82 0.411
818024 2200285 84 0.45403
818024 2200285 86 0.45403
818024 2200285 88 0.45403
818024 2200285 90 0.45403
818024 2200285 92 0.45403
818024 2200285 94 0.49294
818024 2200285 96 0.49294
818024 2200285 98 0.49294
818024 2200285 100 0.49294
818022 2200283 0 1e+13
818022 2200283 2 0.44365
818022 2200283 4 0.44365
818022 2200283 6 0.44365
818022 2200283 8 0.44365
818022 2200283 10 0.44365
818022 2200283 12 0.50028
818022 2200283 14 0.50028
818022 2200283 16 0.50028
818022 2200283 18 0.50028
818022 2200283 20 0.50028
818022 2200283 22 0.51452
818022 2200283 24 0.51452
818022 2200283 26 0.51452
818022 2200283 28 0.51452
818022 2200283 30 0.51452
818022 2200283 32 0.4768
818022 2200283 34 0.4768
818022 2200283 36 0.4768
818022 2200283 38 0.4768
818022 2200283 40 0.4768
818022 2200283 42 0.43837
818022 2200283 44 0.43837
818022 2200283 46 0.43837
818022 2200283 48 0.43837
818022 2200283 50 0.43837
818022 2200283 52 0.4061
818022 2200283 54 0.4061
818022 2200283 56 0.4061
818022 2200283 58 0.4061
818022 2200283 60 0.4061
818022 2200283 62 0.39657
818022 2200283 64 0.39657
818022 2200283 66 0.39657
818022 2200283 68 0.39657
818022 2200283 70 0.39657
818022 2200283 72 0.39657
818022 2200283 74 0.411
818022 2200283 76 0.411
818022 2200283 78 0.411
818022 2200283 80 0.411
818022 2200283 82 0.411
818022 2200283 84 0.45403
818022 2200283 86 0.45403
818022 2200283 88 0.45403
818022 2200283 90 0.45403
818022 2200283 92 0.45403
818022 2200283 94 0.49294
818022 2200283 96 0.49294
818022 2200283 98 0.49294
818022 2200283 100 0.49294
818021 2200282 0 1e+13
818021 2200282 2 0.44365
818021 2200282 4 0.44365
818021 2200282 6 0.44365
818021 2200282 8 0.44365
818021 2200282 10 0.44365
818021 2200282 12 0.50028
818021 2200282 14 0.50028
818021 2200282 16 0.50028
818021 2200282 18 0.50028
818021 2200282 20 0.50028
818021 2200282 22 0.51452
818021 2200282 24 0.51452
818021 2200282 26 0.51452
818021 2200282 28 0.51452
818021 2200282 30 0.51452
818021 2200282 32 0.4768
818021 2200282 34 0.4768
818021 2200282 36 0.4768
818021 2200282 38 0.4768
818021 2200282 40 0.4768
818021 2200282 42 0.43837
818021 2200282 44 0.43837
818021 2200282 46 0.43837
818021 2200282 48 0.43837
818021 2200282 50 0.43837
818021 2200282 52 0.4061
818021 2200282 54 0.4061
818021 2200282 56 0.4061
818021 2200282 58 0.4061
818021 2200282 60 0.4061
818021 2200282 62 0.39657
