E N D Resistivity
813330 2173985 31 0.36931
813330 2173985 33 0.36931
813330 2173985 35 0.36931
813330 2173985 37 0.36931
813330 2173985 39 0.22034
813330 2173985 41 0.22034
813330 2173985 43 0.22034
813330 2173985 45 0.22034
813330 2173985 47 0.22034
813330 2173985 49 0.22034
813330 2173985 51 0.1791
813330 2173985 53 0.1791
813330 2173985 55 0.1791
813330 2173985 57 0.1791
813330 2173985 59 0.1791
813330 2173985 61 0.1791
813330 2173985 63 0.26568
813330 2173985 65 0.26568
813330 2173985 67 0.26568
813330 2173985 69 0.26568
813330 2173985 71 0.26568
813330 2173985 73 0.26568
813330 2173985 75 0.85166
813330 2173985 77 0.85166
813330 2173985 79 0.85166
813330 2173985 81 0.85166
813330 2173985 83 0.85166
813330 2173985 85 0.85166
813332 2173984 1 0.42652
813332 2173984 3 0.42652
813332 2173984 5 0.42652
813332 2173984 7 0.42652
813332 2173984 9 0.42652
813332 2173984 11 0.42652
813332 2173984 13 0.56349
813332 2173984 15 0.56349
813332 2173984 17 0.56349
813332 2173984 19 0.56349
813332 2173984 21 0.56349
813332 2173984 23 0.56349
813332 2173984 25 0.36931
813332 2173984 27 0.36931
813332 2173984 29 0.36931
813332 2173984 31 0.36931
813332 2173984 33 0.36931
813332 2173984 35 0.36931
813332 2173984 37 0.36931
813332 2173984 39 0.22034
813332 2173984 41 0.22034
813332 2173984 43 0.22034
813332 2173984 45 0.22034
813332 2173984 47 0.22034
813332 2173984 49 0.22034
813332 2173984 51 0.1791
813332 2173984 53 0.1791
813332 2173984 55 0.1791
813332 2173984 57 0.1791
813332 2173984 59 0.1791
813332 2173984 61 0.1791
813332 2173984 63 0.26568
813332 2173984 65 0.26568
813332 2173984 67 0.26568
813332 2173984 69 0.26568
813332 2173984 71 0.26568
813332 2173984 73 0.26568
813332 2173984 75 0.85166
813332 2173984 77 0.85166
813332 2173984 79 0.85166
813332 2173984 81 0.85166
813332 2173984 83 0.85166
813332 2173984 85 0.85166
813333 2173983 1 0.42652
813333 2173983 3 0.42652
813333 2173983 5 0.42652
813333 2173983 7 0.42652
813333 2173983 9 0.42652
813333 2173983 11 0.42652
813333 2173983 13 0.56349
813333 2173983 15 0.56349
813333 2173983 17 0.56349
813333 2173983 19 0.56349
813333 2173983 21 0.56349
813333 2173983 23 0.56349
813333 2173983 25 0.36931
813333 2173983 27 0.36931
813333 2173983 29 0.36931
813333 2173983 31 0.36931
813333 2173983 33 0.36931
813333 2173983 35 0.36931
813333 2173983 37 0.36931
813333 2173983 39 0.22034
813333 2173983 41 0.22034
813333 2173983 43 0.22034
813333 2173983 45 0.22034
813333 2173983 47 0.22034
813333 2173983 49 0.22034
813333 2173983 51 0.1791
813333 2173983 53 0.1791
813333 2173983 55 0.1791
813333 2173983 57 0.1791
813333 2173983 59 0.1791
813333 2173983 61 0.1791
813333 2173983 63 0.26568
813333 2173983 65 0.26568
813333 2173983 67 0.26568
813333 2173983 69 0.26568
813333 2173983 71 0.26568
813333 2173983 73 0.26568
813333 2173983 75 0.85166
813333 2173983 77 0.85166
813333 2173983 79 0.85166
813333 2173983 81 0.85166
813333 2173983 83 0.85166
813333 2173983 85 0.85166
813335 2173982 1 0.42652
813335 2173982 3 0.42652
813335 2173982 5 0.42652
813335 2173982 7 0.42652
813335 2173982 9 0.42652
813335 2173982 11 0.42652
813335 2173982 13 0.56349
813335 2173982 15 0.56349
813335 2173982 17 0.56349
813335 2173982 19 0.56349
813335 2173982 21 0.56349
813335 2173982 23 0.56349
813335 2173982 25 0.36931
813335 2173982 27 0.36931
813335 2173982 29 0.36931
813335 2173982 31 0.36931
813335 2173982 33 0.36931
813335 2173982 35 0.36931
813335 2173982 37 0.36931
813335 2173982 39 0.22034
813335 2173982 41 0.22034
813335 2173982 43 0.22034
813335 2173982 45 0.22034
813335 2173982 47 0.22034
813335 2173982 49 0.22034
813335 2173982 51 0.1791
813335 2173982 53 0.1791
813335 2173982 55 0.1791
813335 2173982 57 0.1791
813335 2173982 59 0.1791
813335 2173982 61 0.1791
813335 2173982 63 0.26568
813335 2173982 65 0.26568
813335 2173982 67 0.26568
813335 2173982 69 0.26568
813335 2173982 71 0.26568
813335 2173982 73 0.26568
813335 2173982 75 0.85166
813335 2173982 77 0.85166
813335 2173982 79 0.85166
813335 2173982 81 0.85166
813335 2173982 83 0.85166
813335 2173982 85 0.85166
813337 2173981 1 0.42652
813337 2173981 3 0.42652
813337 2173981 5 0.42652
813337 2173981 7 0.42652
813337 2173981 9 0.42652
813337 2173981 11 0.42652
813337 2173981 13 0.56349
813337 2173981 15 0.56349
813337 2173981 17 0.56349
813337 2173981 19 0.56349
813337 2173981 21 0.56349
813337 2173981 23 0.56349
813337 2173981 25 0.36931
813337 2173981 27 0.36931
813337 2173981 29 0.36931
813337 2173981 31 0.36931
813337 2173981 33 0.36931
813337 2173981 35 0.36931
813337 2173981 37 0.36931
813337 2173981 39 0.22034
813337 2173981 41 0.22034
813337 2173981 43 0.22034
813337 2173981 45 0.22034
813337 2173981 47 0.22034
813337 2173981 49 0.22034
813337 2173981 51 0.1791
813337 2173981 53 0.1791
813337 2173981 55 0.1791
813337 2173981 57 0.1791
813337 2173981 59 0.1791
813337 2173981 61 0.1791
813337 2173981 63 0.26568
813337 2173981 65 0.26568
813337 2173981 67 0.26568
813337 2173981 69 0.26568
813337 2173981 71 0.26568
813337 2173981 73 0.26568
813337 2173981 75 0.85166
813337 2173981 77 0.85166
813337 2173981 79 0.85166
813337 2173981 81 0.85166
813337 2173981 83 0.85166
813337 2173981 85 0.85166
813338 2173980 1 0.51532
813338 2173980 3 0.51532
813338 2173980 5 0.51532
813338 2173980 7 0.51532
813338 2173980 9 0.51532
813338 2173980 11 0.51532
813338 2173980 13 0.69545
813338 2173980 15 0.69545
813338 2173980 17 0.69545
813338 2173980 19 0.69545
813338 2173980 21 0.69545
813338 2173980 23 0.69545
813338 2173980 25 0.46739
813338 2173980 27 0.46739
813338 2173980 29 0.46739
813338 2173980 31 0.46739
813338 2173980 33 0.46739
813338 2173980 35 0.46739
813338 2173980 37 0.46739
813338 2173980 39 0.28235
813338 2173980 41 0.28235
813338 2173980 43 0.28235
813338 2173980 45 0.28235
813338 2173980 47 0.28235
813338 2173980 49 0.28235
813338 2173980 51 0.22018
813338 2173980 53 0.22018
813338 2173980 55 0.22018
813338 2173980 57 0.22018
813338 2173980 59 0.22018
813338 2173980 61 0.22018
813338 2173980 63 0.34152
813338 2173980 65 0.34152
813338 2173980 67 0.34152
813338 2173980 69 0.34152
813338 2173980 71 0.34152
813338 2173980 73 0.34152
813338 2173980 75 1.0942
813338 2173980 77 1.0942
813338 2173980 79 1.0942
813338 2173980 81 1.0942
813338 2173980 83 1.0942
813338 2173980 85 1.0942
813340 2173979 1 0.51532
813340 2173979 3 0.51532
813340 2173979 5 0.51532
813340 2173979 7 0.51532
813340 2173979 9 0.51532
813340 2173979 11 0.51532
813340 2173979 13 0.69545
813340 2173979 15 0.69545
813340 2173979 17 0.69545
813340 2173979 19 0.69545
813340 2173979 21 0.69545
813340 2173979 23 0.69545
813340 2173979 25 0.46739
813340 2173979 27 0.46739
813340 2173979 29 0.46739
813340 2173979 31 0.46739
813340 2173979 33 0.46739
813340 2173979 35 0.46739
813340 2173979 37 0.46739
813340 2173979 39 0.28235
813340 2173979 41 0.28235
813340 2173979 43 0.28235
813340 2173979 45 0.28235
813340 2173979 47 0.28235
813340 2173979 49 0.28235
813340 2173979 51 0.22018
813340 2173979 53 0.22018
813340 2173979 55 0.22018
813340 2173979 57 0.22018
813340 2173979 59 0.22018
813340 2173979 61 0.22018
813340 2173979 63 0.34152
813340 2173979 65 0.34152
813340 2173979 67 0.34152
813340 2173979 69 0.34152
813340 2173979 71 0.34152
813340 2173979 73 0.34152
813340 2173979 75 1.0942
813340 2173979 77 1.0942
813340 2173979 79 1.0942
813340 2173979 81 1.0942
813340 2173979 83 1.0942
813340 2173979 85 1.0942
813342 2173978 1 0.51532
813342 2173978 3 0.51532
813342 2173978 5 0.51532
813342 2173978 7 0.51532
813342 2173978 9 0.51532
813342 2173978 11 0.51532
813342 2173978 13 0.69545
813342 2173978 15 0.69545
813342 2173978 17 0.69545
813342 2173978 19 0.69545
813342 2173978 21 0.69545
813342 2173978 23 0.69545
813342 2173978 25 0.46739
813342 2173978 27 0.46739
813342 2173978 29 0.46739
813342 2173978 31 0.46739
813342 2173978 33 0.46739
813342 2173978 35 0.46739
813342 2173978 37 0.46739
813342 2173978 39 0.28235
813342 2173978 41 0.28235
813342 2173978 43 0.28235
813342 2173978 45 0.28235
813342 2173978 47 0.28235
813342 2173978 49 0.28235
813342 2173978 51 0.22018
813342 2173978 53 0.22018
813342 2173978 55 0.22018
813342 2173978 57 0.22018
813342 2173978 59 0.22018
813342 2173978 61 0.22018
813342 2173978 63 0.34152
813342 2173978 65 0.34152
813342 2173978 67 0.34152
813342 2173978 69 0.34152
813342 2173978 71 0.34152
813342 2173978 73 0.34152
813342 2173978 75 1.0942
813342 2173978 77 1.0942
813342 2173978 79 1.0942
813342 2173978 81 1.0942
813342 2173978 83 1.0942
813342 2173978 85 1.0942
813343 2173976 1 0.51532
813343 2173976 3 0.51532
813343 2173976 5 0.51532
813343 2173976 7 0.51532
813343 2173976 9 0.51532
813343 2173976 11 0.51532
813343 2173976 13 0.69545
813343 2173976 15 0.69545
813343 2173976 17 0.69545
813343 2173976 19 0.69545
813343 2173976 21 0.69545
813343 2173976 23 0.69545
813343 2173976 25 0.46739
813343 2173976 27 0.46739
813343 2173976 29 0.46739
813343 2173976 31 0.46739
813343 2173976 33 0.46739
813343 2173976 35 0.46739
813343 2173976 37 0.46739
813343 2173976 39 0.28235
813343 2173976 41 0.28235
813343 2173976 43 0.28235
813343 2173976 45 0.28235
813343 2173976 47 0.28235
813343 2173976 49 0.28235
813343 2173976 51 0.22018
813343 2173976 53 0.22018
813343 2173976 55 0.22018
813343 2173976 57 0.22018
813343 2173976 59 0.22018
813343 2173976 61 0.22018
813343 2173976 63 0.34152
813343 2173976 65 0.34152
813343 2173976 67 0.34152
813343 2173976 69 0.34152
813343 2173976 71 0.34152
813343 2173976 73 0.34152
813343 2173976 75 1.0942
813343 2173976 77 1.0942
813343 2173976 79 1.0942
813343 2173976 81 1.0942
813343 2173976 83 1.0942
813343 2173976 85 1.0942
813345 2173975 1 0.51532
813345 2173975 3 0.51532
813345 2173975 5 0.51532
813345 2173975 7 0.51532
813345 2173975 9 0.51532
813345 2173975 11 0.51532
813345 2173975 13 0.69545
813345 2173975 15 0.69545
813345 2173975 17 0.69545
813345 2173975 19 0.69545
813345 2173975 21 0.69545
813345 2173975 23 0.69545
813345 2173975 25 0.46739
813345 2173975 27 0.46739
813345 2173975 29 0.46739
813345 2173975 31 0.46739
813345 2173975 33 0.46739
813345 2173975 35 0.46739
813345 2173975 37 0.28235
813345 2173975 39 0.28235
813345 2173975 41 0.28235
813345 2173975 43 0.28235
813345 2173975 45 0.28235
813345 2173975 47 0.28235
813345 2173975 49 0.28235
813345 2173975 51 0.22018
813345 2173975 53 0.22018
813345 2173975 55 0.22018
813345 2173975 57 0.22018
813345 2173975 59 0.22018
813345 2173975 61 0.22018
813345 2173975 63 0.34152
813345 2173975 65 0.34152
813345 2173975 67 0.34152
813345 2173975 69 0.34152
813345 2173975 71 0.34152
813345 2173975 73 0.34152
813345 2173975 75 1.0942
813345 2173975 77 1.0942
813345 2173975 79 1.0942
813345 2173975 81 1.0942
813345 2173975 83 1.0942
813345 2173975 85 1.0942
813347 2173974 1 3.8268
813347 2173974 3 3.8268
813347 2173974 5 3.8268
813347 2173974 7 3.8268
813347 2173974 9 3.8268
813347 2173974 11 3.8268
813347 2173974 13 0.92015
813347 2173974 15 0.92015
813347 2173974 17 0.92015
813347 2173974 19 0.92015
813347 2173974 21 0.92015
813347 2173974 23 0.92015
813347 2173974 25 0.57669
813347 2173974 27 0.57669
813347 2173974 29 0.57669
813347 2173974 31 0.57669
813347 2173974 33 0.57669
813347 2173974 35 0.57669
813347 2173974 37 0.42698
813347 2173974 39 0.42698
813347 2173974 41 0.42698
813347 2173974 43 0.42698
813347 2173974 45 0.42698
813347 2173974 47 0.42698
813347 2173974 49 0.42698
813347 2173974 51 0.3253
813347 2173974 53 0.3253
813347 2173974 55 0.3253
813347 2173974 57 0.3253
813347 2173974 59 0.3253
813347 2173974 61 0.3253
813347 2173974 63 0.51384
813347 2173974 65 0.51384
813347 2173974 67 0.51384
813347 2173974 69 0.51384
813347 2173974 71 0.51384
813347 2173974 73 0.51384
813347 2173974 75 1.3977
813347 2173974 77 1.3977
813347 2173974 79 1.3977
813347 2173974 81 1.3977
813347 2173974 83 1.3977
813347 2173974 85 1.3977
813348 2173973 1 3.8268
813348 2173973 3 3.8268
813348 2173973 5 3.8268
813348 2173973 7 3.8268
813348 2173973 9 3.8268
813348 2173973 11 3.8268
813348 2173973 13 0.92015
813348 2173973 15 0.92015
813348 2173973 17 0.92015
813348 2173973 19 0.92015
813348 2173973 21 0.92015
813348 2173973 23 0.92015
813348 2173973 25 0.57669
813348 2173973 27 0.57669
813348 2173973 29 0.57669
813348 2173973 31 0.57669
813348 2173973 33 0.57669
813348 2173973 35 0.57669
813348 2173973 37 0.42698
813348 2173973 39 0.42698
813348 2173973 41 0.42698
813348 2173973 43 0.42698
813348 2173973 45 0.42698
813348 2173973 47 0.42698
813348 2173973 49 0.42698
813348 2173973 51 0.3253
813348 2173973 53 0.3253
813348 2173973 55 0.3253
813348 2173973 57 0.3253
813348 2173973 59 0.3253
813348 2173973 61 0.3253
813348 2173973 63 0.51384
813348 2173973 65 0.51384
813348 2173973 67 0.51384
813348 2173973 69 0.51384
813348 2173973 71 0.51384
813348 2173973 73 0.51384
813348 2173973 75 1.3977
813348 2173973 77 1.3977
813348 2173973 79 1.3977
813348 2173973 81 1.3977
813348 2173973 83 1.3977
813348 2173973 85 1.3977
813350 2173972 1 3.8268
813350 2173972 3 3.8268
813350 2173972 5 3.8268
813350 2173972 7 3.8268
813350 2173972 9 3.8268
813350 2173972 11 3.8268
813350 2173972 13 0.92015
813350 2173972 15 0.92015
813350 2173972 17 0.92015
813350 2173972 19 0.92015
