E N D Resistivity
808487 2182655 61 0.44302
808487 2182655 63 0.44302
808487 2182655 65 0.44302
808487 2182655 67 0.50765
808487 2182655 69 0.50765
808488 2182654 1 7.1753
808488 2182654 3 7.1753
808488 2182654 5 7.1753
808488 2182654 7 7.1753
808488 2182654 9 7.1753
808488 2182654 11 7.1753
808488 2182654 13 0.67822
808488 2182654 15 0.67822
808488 2182654 17 0.67822
808488 2182654 19 0.67822
808488 2182654 21 0.67822
808488 2182654 23 0.18115
808488 2182654 25 0.18115
808488 2182654 27 0.18115
808488 2182654 29 0.18115
808488 2182654 31 0.18115
808488 2182654 33 0.18115
808488 2182654 35 0.17779
808488 2182654 37 0.17779
808488 2182654 39 0.17779
808488 2182654 41 0.17779
808488 2182654 43 0.17779
808488 2182654 45 0.25736
808488 2182654 47 0.25736
808488 2182654 49 0.25736
808488 2182654 51 0.25736
808488 2182654 53 0.25736
808488 2182654 55 0.25736
808488 2182654 57 0.44302
808488 2182654 59 0.44302
808488 2182654 61 0.44302
808488 2182654 63 0.44302
808488 2182654 65 0.44302
808488 2182654 67 0.50765
808488 2182654 69 0.50765
808489 2182652 1 7.1753
808489 2182652 3 7.1753
808489 2182652 5 7.1753
808489 2182652 7 7.1753
808489 2182652 9 7.1753
808489 2182652 11 7.1753
808489 2182652 13 0.67822
808489 2182652 15 0.67822
808489 2182652 17 0.67822
808489 2182652 19 0.67822
808489 2182652 21 0.67822
808489 2182652 23 0.18115
808489 2182652 25 0.18115
808489 2182652 27 0.18115
808489 2182652 29 0.18115
808489 2182652 31 0.18115
808489 2182652 33 0.18115
808489 2182652 35 0.17779
808489 2182652 37 0.17779
808489 2182652 39 0.17779
808489 2182652 41 0.17779
808489 2182652 43 0.17779
808489 2182652 45 0.25736
808489 2182652 47 0.25736
808489 2182652 49 0.25736
808489 2182652 51 0.25736
808489 2182652 53 0.25736
808489 2182652 55 0.25736
808489 2182652 57 0.44302
808489 2182652 59 0.44302
808489 2182652 61 0.44302
808489 2182652 63 0.44302
808489 2182652 65 0.44302
808489 2182652 67 0.50765
808489 2182652 69 0.50765
808489 2182650 1 7.1753
808489 2182650 3 7.1753
808489 2182650 5 7.1753
808489 2182650 7 7.1753
808489 2182650 9 7.1753
808489 2182650 11 7.1753
808489 2182650 13 0.67822
808489 2182650 15 0.67822
808489 2182650 17 0.67822
808489 2182650 19 0.67822
808489 2182650 21 0.67822
808489 2182650 23 0.18115
808489 2182650 25 0.18115
808489 2182650 27 0.18115
808489 2182650 29 0.18115
808489 2182650 31 0.18115
808489 2182650 33 0.18115
808489 2182650 35 0.17779
808489 2182650 37 0.17779
808489 2182650 39 0.17779
808489 2182650 41 0.17779
808489 2182650 43 0.17779
808489 2182650 45 0.25736
808489 2182650 47 0.25736
808489 2182650 49 0.25736
808489 2182650 51 0.25736
808489 2182650 53 0.25736
808489 2182650 55 0.25736
808489 2182650 57 0.44302
808489 2182650 59 0.44302
808489 2182650 61 0.44302
808489 2182650 63 0.44302
808489 2182650 65 0.44302
808489 2182650 67 0.50765
808489 2182650 69 0.50765
808490 2182648 1 7.1753
808490 2182648 3 7.1753
808490 2182648 5 7.1753
808490 2182648 7 7.1753
808490 2182648 9 7.1753
808490 2182648 11 7.1753
808490 2182648 13 0.67822
808490 2182648 15 0.67822
808490 2182648 17 0.67822
808490 2182648 19 0.67822
808490 2182648 21 0.67822
808490 2182648 23 0.18115
808490 2182648 25 0.18115
808490 2182648 27 0.18115
808490 2182648 29 0.18115
808490 2182648 31 0.18115
808490 2182648 33 0.18115
808490 2182648 35 0.17779
808490 2182648 37 0.17779
808490 2182648 39 0.17779
808490 2182648 41 0.17779
808490 2182648 43 0.17779
808490 2182648 45 0.25736
808490 2182648 47 0.25736
808490 2182648 49 0.25736
808490 2182648 51 0.25736
808490 2182648 53 0.25736
808490 2182648 55 0.25736
808490 2182648 57 0.44302
808490 2182648 59 0.44302
808490 2182648 61 0.44302
808490 2182648 63 0.44302
808490 2182648 65 0.44302
808490 2182648 67 0.50765
808490 2182648 69 0.50765
808491 2182646 1 45.229
808491 2182646 3 45.229
808491 2182646 5 45.229
808491 2182646 7 45.229
808491 2182646 9 45.229
808491 2182646 11 45.229
808491 2182646 13 1.5181
808491 2182646 15 1.5181
808491 2182646 17 1.5181
808491 2182646 19 1.5181
808491 2182646 21 1.5181
808491 2182646 23 0.21316
808491 2182646 25 0.21316
808491 2182646 27 0.21316
808491 2182646 29 0.21316
808491 2182646 31 0.21316
808491 2182646 33 0.21316
808491 2182646 35 0.18503
808491 2182646 37 0.18503
808491 2182646 39 0.18503
808491 2182646 41 0.18503
808491 2182646 43 0.18503
808491 2182646 45 0.2654
808491 2182646 47 0.2654
808491 2182646 49 0.2654
808491 2182646 51 0.2654
808491 2182646 53 0.2654
808491 2182646 55 0.2654
808491 2182646 57 0.44302
808491 2182646 59 0.44302
808491 2182646 61 0.44302
808491 2182646 63 0.44302
808491 2182646 65 0.44302
808491 2182646 67 0.50765
808491 2182646 69 0.50765
808492 2182644 1 45.229
808492 2182644 3 45.229
808492 2182644 5 45.229
808492 2182644 7 45.229
808492 2182644 9 45.229
808492 2182644 11 45.229
808492 2182644 13 1.5181
808492 2182644 15 1.5181
808492 2182644 17 1.5181
808492 2182644 19 1.5181
808492 2182644 21 1.5181
808492 2182644 23 0.21316
808492 2182644 25 0.21316
808492 2182644 27 0.21316
808492 2182644 29 0.21316
808492 2182644 31 0.21316
808492 2182644 33 0.21316
808492 2182644 35 0.18503
808492 2182644 37 0.18503
808492 2182644 39 0.18503
808492 2182644 41 0.18503
808492 2182644 43 0.18503
808492 2182644 45 0.2654
808492 2182644 47 0.2654
808492 2182644 49 0.2654
808492 2182644 51 0.2654
808492 2182644 53 0.2654
808492 2182644 55 0.2654
808492 2182644 57 0.44302
808492 2182644 59 0.44302
808492 2182644 61 0.44302
808492 2182644 63 0.44302
808492 2182644 65 0.44302
808492 2182644 67 0.50765
808492 2182644 69 0.50765
808493 2182643 1 45.229
808493 2182643 3 45.229
808493 2182643 5 45.229
808493 2182643 7 45.229
808493 2182643 9 45.229
808493 2182643 11 45.229
808493 2182643 13 1.5181
808493 2182643 15 1.5181
808493 2182643 17 1.5181
808493 2182643 19 1.5181
808493 2182643 21 1.5181
808493 2182643 23 0.21316
808493 2182643 25 0.21316
808493 2182643 27 0.21316
808493 2182643 29 0.21316
808493 2182643 31 0.21316
808493 2182643 33 0.21316
808493 2182643 35 0.18503
808493 2182643 37 0.18503
808493 2182643 39 0.18503
808493 2182643 41 0.18503
808493 2182643 43 0.18503
808493 2182643 45 0.2654
808493 2182643 47 0.2654
808493 2182643 49 0.2654
808493 2182643 51 0.2654
808493 2182643 53 0.2654
808493 2182643 55 0.2654
808493 2182643 57 0.44302
808493 2182643 59 0.44302
808493 2182643 61 0.44302
808493 2182643 63 0.44302
808493 2182643 65 0.44302
808493 2182643 67 0.50765
808493 2182643 69 0.50765
808494 2182641 1 45.229
808494 2182641 3 45.229
808494 2182641 5 45.229
808494 2182641 7 45.229
808494 2182641 9 45.229
808494 2182641 11 45.229
808494 2182641 13 1.5181
808494 2182641 15 1.5181
808494 2182641 17 1.5181
808494 2182641 19 1.5181
808494 2182641 21 1.5181
808494 2182641 23 0.21316
808494 2182641 25 0.21316
808494 2182641 27 0.21316
808494 2182641 29 0.21316
808494 2182641 31 0.21316
808494 2182641 33 0.21316
808494 2182641 35 0.18503
808494 2182641 37 0.18503
808494 2182641 39 0.18503
808494 2182641 41 0.18503
808494 2182641 43 0.18503
808494 2182641 45 0.2654
808494 2182641 47 0.2654
808494 2182641 49 0.2654
808494 2182641 51 0.2654
808494 2182641 53 0.2654
808494 2182641 55 0.2654
808494 2182641 57 0.44302
808494 2182641 59 0.44302
808494 2182641 61 0.44302
808494 2182641 63 0.44302
808494 2182641 65 0.44302
808494 2182641 67 0.50765
808494 2182641 69 0.50765
808494 2182639 1 45.229
808494 2182639 3 45.229
808494 2182639 5 45.229
808494 2182639 7 45.229
808494 2182639 9 45.229
808494 2182639 11 45.229
808494 2182639 13 1.5181
808494 2182639 15 1.5181
808494 2182639 17 1.5181
808494 2182639 19 1.5181
808494 2182639 21 1.5181
808494 2182639 23 0.21316
808494 2182639 25 0.21316
808494 2182639 27 0.21316
808494 2182639 29 0.21316
808494 2182639 31 0.21316
808494 2182639 33 0.21316
808494 2182639 35 0.18503
808494 2182639 37 0.18503
808494 2182639 39 0.18503
808494 2182639 41 0.18503
808494 2182639 43 0.18503
808494 2182639 45 0.2654
808494 2182639 47 0.2654
808494 2182639 49 0.2654
808494 2182639 51 0.2654
808494 2182639 53 0.2654
808494 2182639 55 0.2654
808494 2182639 57 0.44302
808494 2182639 59 0.44302
808494 2182639 61 0.44302
808494 2182639 63 0.44302
808494 2182639 65 0.44302
808494 2182639 67 0.50765
808494 2182639 69 0.50765
808495 2182637 1 45.229
808495 2182637 3 45.229
808495 2182637 5 45.229
808495 2182637 7 45.229
808495 2182637 9 45.229
808495 2182637 11 45.229
808495 2182637 13 1.5181
808495 2182637 15 1.5181
808495 2182637 17 1.5181
808495 2182637 19 1.5181
808495 2182637 21 1.5181
808495 2182637 23 0.21316
808495 2182637 25 0.21316
808495 2182637 27 0.21316
808495 2182637 29 0.21316
808495 2182637 31 0.21316
808495 2182637 33 0.21316
808495 2182637 35 0.18503
808495 2182637 37 0.18503
808495 2182637 39 0.18503
808495 2182637 41 0.18503
808495 2182637 43 0.18503
808495 2182637 45 0.2654
808495 2182637 47 0.2654
808495 2182637 49 0.2654
808495 2182637 51 0.2654
808495 2182637 53 0.2654
808495 2182637 55 0.2654
808495 2182637 57 0.44302
808495 2182637 59 0.44302
808495 2182637 61 0.44302
808495 2182637 63 0.44302
808495 2182637 65 0.44302
808495 2182637 67 0.50765
808495 2182637 69 0.50765
808496 2182635 1 45.229
808496 2182635 3 45.229
808496 2182635 5 45.229
808496 2182635 7 45.229
808496 2182635 9 45.229
808496 2182635 11 45.229
808496 2182635 13 1.5181
808496 2182635 15 1.5181
808496 2182635 17 1.5181
808496 2182635 19 1.5181
808496 2182635 21 1.5181
808496 2182635 23 0.21316
808496 2182635 25 0.21316
808496 2182635 27 0.21316
808496 2182635 29 0.21316
808496 2182635 31 0.21316
808496 2182635 33 0.21316
808496 2182635 35 0.18503
808496 2182635 37 0.18503
808496 2182635 39 0.18503
808496 2182635 41 0.18503
808496 2182635 43 0.18503
808496 2182635 45 0.2654
808496 2182635 47 0.2654
808496 2182635 49 0.2654
808496 2182635 51 0.2654
808496 2182635 53 0.2654
808496 2182635 55 0.2654
808496 2182635 57 0.44302
808496 2182635 59 0.44302
808496 2182635 61 0.44302
808496 2182635 63 0.44302
808496 2182635 65 0.44302
808496 2182635 67 0.50765
808496 2182635 69 0.50765
808497 2182633 1 45.229
808497 2182633 3 45.229
808497 2182633 5 45.229
808497 2182633 7 45.229
808497 2182633 9 45.229
808497 2182633 11 45.229
808497 2182633 13 1.5181
808497 2182633 15 1.5181
808497 2182633 17 1.5181
808497 2182633 19 1.5181
808497 2182633 21 1.5181
808497 2182633 23 0.21316
808497 2182633 25 0.21316
808497 2182633 27 0.21316
808497 2182633 29 0.21316
808497 2182633 31 0.21316
808497 2182633 33 0.21316
808497 2182633 35 0.18503
808497 2182633 37 0.18503
808497 2182633 39 0.18503
808497 2182633 41 0.18503
808497 2182633 43 0.18503
808497 2182633 45 0.2654
808497 2182633 47 0.2654
808497 2182633 49 0.2654
808497 2182633 51 0.2654
808497 2182633 53 0.2654
808497 2182633 55 0.2654
808497 2182633 57 0.44302
808497 2182633 59 0.44302
808497 2182633 61 0.44302
808497 2182633 63 0.44302
808497 2182633 65 0.44302
808497 2182633 67 0.50765
808497 2182633 69 0.50765
808498 2182632 1 45.229
808498 2182632 3 45.229
808498 2182632 5 45.229
808498 2182632 7 45.229
808498 2182632 9 45.229
808498 2182632 11 45.229
808498 2182632 13 1.5181
808498 2182632 15 1.5181
808498 2182632 17 1.5181
808498 2182632 19 1.5181
808498 2182632 21 1.5181
808498 2182632 23 0.21316
808498 2182632 25 0.21316
808498 2182632 27 0.21316
808498 2182632 29 0.21316
808498 2182632 31 0.21316
808498 2182632 33 0.21316
808498 2182632 35 0.18503
808498 2182632 37 0.18503
808498 2182632 39 0.18503
808498 2182632 41 0.18503
808498 2182632 43 0.18503
808498 2182632 45 0.2654
808498 2182632 47 0.2654
808498 2182632 49 0.2654
808498 2182632 51 0.2654
808498 2182632 53 0.2654
808498 2182632 55 0.2654
808498 2182632 57 0.44302
808498 2182632 59 0.44302
808498 2182632 61 0.44302
808498 2182632 63 0.44302
808498 2182632 65 0.44302
808498 2182632 67 0.50765
808498 2182632 69 0.50765
808498 2182630 1 45.229
808498 2182630 3 45.229
808498 2182630 5 45.229
808498 2182630 7 45.229
808498 2182630 9 45.229
808498 2182630 11 45.229
808498 2182630 13 1.5181
808498 2182630 15 1.5181
808498 2182630 17 1.5181
808498 2182630 19 1.5181
808498 2182630 21 1.5181
808498 2182630 23 0.21316
808498 2182630 25 0.21316
808498 2182630 27 0.21316
808498 2182630 29 0.21316
808498 2182630 31 0.21316
808498 2182630 33 0.21316
808498 2182630 35 0.18503
808498 2182630 37 0.18503
808498 2182630 39 0.18503
808498 2182630 41 0.18503
808498 2182630 43 0.18503
808498 2182630 45 0.2654
808498 2182630 47 0.2654
808498 2182630 49 0.2654
808498 2182630 51 0.2654
808498 2182630 53 0.2654
808498 2182630 55 0.2654
808498 2182630 57 0.44302
808498 2182630 59 0.44302
808498 2182630 61 0.44302
808498 2182630 63 0.44302
808498 2182630 65 0.44302
808498 2182630 67 0.50765
808498 2182630 69 0.50765
808499 2182628 1 35.034
808499 2182628 3 35.034
808499 2182628 5 35.034
808499 2182628 7 35.034
808499 2182628 9 35.034
808499 2182628 11 35.034
808499 2182628 13 2.3174
808499 2182628 15 2.3174
808499 2182628 17 2.3174
808499 2182628 19 2.3174
808499 2182628 21 2.3174
808499 2182628 23 0.2698
808499 2182628 25 0.2698
808499 2182628 27 0.2698
808499 2182628 29 0.2698
808499 2182628 31 0.2698
808499 2182628 33 0.2698
808499 2182628 35 0.20654
808499 2182628 37 0.20654
808499 2182628 39 0.20654
808499 2182628 41 0.20654
808499 2182628 43 0.20654
808499 2182628 45 0.28036
808499 2182628 47 0.28036
808499 2182628 49 0.28036
808499 2182628 51 0.28036
808499 2182628 53 0.28036
808499 2182628 55 0.28036
808499 2182628 57 0.50512
808499 2182628 59 0.50512
808499 2182628 61 0.50512
808499 2182628 63 0.50512
808499 2182628 65 0.50512
808499 2182628 67 0.6996
808499 2182628 69 0.6996
808500 2182626 1 35.034
808500 2182626 3 35.034
808500 2182626 5 35.034
808500 2182626 7 35.034
808500 2182626 9 35.034
808500 2182626 11 35.034
808500 2182626 13 2.3174
808500 2182626 15 2.3174
808500 2182626 17 2.3174
808500 2182626 19 2.3174
808500 2182626 21 2.3174
808500 2182626 23 0.2698
808500 2182626 25 0.2698
808500 2182626 27 0.2698
808500 2182626 29 0.2698
808500 2182626 31 0.2698
808500 2182626 33 0.2698
808500 2182626 35 0.20654
808500 2182626 37 0.20654
808500 2182626 39 0.20654
808500 2182626 41 0.20654
808500 2182626 43 0.20654
808500 2182626 45 0.28036
808500 2182626 47 0.28036
808500 2182626 49 0.28036
808500 2182626 51 0.28036
808500 2182626 53 0.28036
808500 2182626 55 0.28036
808500 2182626 57 0.50512
808500 2182626 59 0.50512
808500 2182626 61 0.50512
808500 2182626 63 0.50512
808500 2182626 65 0.50512
808500 2182626 67 0.6996
808500 2182626 69 0.6996
808501 2182624 1 35.034
808501 2182624 3 35.034
808501 2182624 5 35.034
808501 2182624 7 35.034
808501 2182624 9 35.034
808501 2182624 11 35.034
808501 2182624 13 2.3174
808501 2182624 15 2.3174
808501 2182624 17 2.3174
808501 2182624 19 2.3174
808501 2182624 21 2.3174
808501 2182624 23 0.2698
808501 2182624 25 0.2698
808501 2182624 27 0.2698
808501 2182624 29 0.2698
808501 2182624 31 0.2698
808501 2182624 33 0.2698
808501 2182624 35 0.20654
808501 2182624 37 0.20654
808501 2182624 39 0.20654
808501 2182624 41 0.20654
808501 2182624 43 0.20654
808501 2182624 45 0.28036
808501 2182624 47 0.28036
808501 2182624 49 0.28036
808501 2182624 51 0.28036
808501 2182624 53 0.28036
808501 2182624 55 0.28036
808501 2182624 57 0.50512
808501 2182624 59 0.50512
808501 2182624 61 0.50512
808501 2182624 63 0.50512
808501 2182624 65 0.50512
808501 2182624 67 0.6996
808501 2182624 69 0.6996
808502 2182623 1 35.034
808502 2182623 3 35.034
808502 2182623 5 35.034
808502 2182623 7 35.034
808502 2182623 9 35.034
808502 2182623 11 35.034
808502 2182623 13 2.3174
808502 2182623 15 2.3174
808502 2182623 17 2.3174
808502 2182623 19 2.3174
808502 2182623 21 2.3174
808502 2182623 23 0.2698
808502 2182623 25 0.2698
808502 2182623 27 0.2698
808502 2182623 29 0.2698
808502 2182623 31 0.2698
808502 2182623 33 0.2698
808502 2182623 35 0.20654
808502 2182623 37 0.20654
808502 2182623 39 0.20654
808502 2182623 41 0.20654
808502 2182623 43 0.20654
808502 2182623 45 0.28036
808502 2182623 47 0.28036
808502 2182623 49 0.28036
808502 2182623 51 0.28036
808502 2182623 53 0.28036
808502 2182623 55 0.28036
808502 2182623 57 0.50512
808502 2182623 59 0.50512
808502 2182623 61 0.50512
808502 2182623 63 0.50512
808502 2182623 65 0.50512
808502 2182623 67 0.6996
808502 2182623 69 0.6996
808502 2182621 1 35.034
808502 2182621 3 35.034
808502 2182621 5 35.034
808502 2182621 7 35.034
808502 2182621 9 35.034
808502 2182621 11 35.034
808502 2182621 13 2.3174
808502 2182621 15 2.3174
808502 2182621 17 2.3174
808502 2182621 19 2.3174
808502 2182621 21 2.3174
808502 2182621 23 0.2698
808502 2182621 25 0.2698
808502 2182621 27 0.2698
808502 2182621 29 0.2698
808502 2182621 31 0.2698
808502 2182621 33 0.2698
808502 2182621 35 0.20654
808502 2182621 37 0.20654
808502 2182621 39 0.20654
808502 2182621 41 0.20654
808502 2182621 43 0.20654
808502 2182621 45 0.28036
808502 2182621 47 0.28036
808502 2182621 49 0.28036
808502 2182621 51 0.28036
808502 2182621 53 0.28036
808502 2182621 55 0.28036
808502 2182621 57 0.50512
808502 2182621 59 0.50512
808502 2182621 61 0.50512
808502 2182621 63 0.50512
808502 2182621 65 0.50512
808502 2182621 67 0.6996
808502 2182621 69 0.6996
808503 2182619 1 35.034
808503 2182619 3 35.034
808503 2182619 5 35.034
808503 2182619 7 35.034
808503 2182619 9 35.034
808503 2182619 11 35.034
808503 2182619 13 2.3174
808503 2182619 15 2.3174
808503 2182619 17 2.3174
808503 2182619 19 2.3174
808503 2182619 21 2.3174
808503 2182619 23 0.2698
808503 2182619 25 0.2698
808503 2182619 27 0.2698
808503 2182619 29 0.2698
808503 2182619 31 0.2698
808503 2182619 33 0.2698
808503 2182619 35 0.20654
808503 2182619 37 0.20654
808503 2182619 39 0.20654
808503 2182619 41 0.20654
808503 2182619 43 0.20654
808503 2182619 45 0.28036
808503 2182619 47 0.28036
808503 2182619 49 0.28036
808503 2182619 51 0.28036
808503 2182619 53 0.28036
808503 2182619 55 0.28036
808503 2182619 57 0.50512
808503 2182619 59 0.50512
808503 2182619 61 0.50512
808503 2182619 63 0.50512
808503 2182619 65 0.50512
808503 2182619 67 0.6996
808503 2182619 69 0.6996
808504 2182617 1 35.034
808504 2182617 3 35.034
808504 2182617 5 35.034
808504 2182617 7 35.034
808504 2182617 9 35.034
808504 2182617 11 35.034
808504 2182617 13 2.3174
808504 2182617 15 2.3174
808504 2182617 17 2.3174
808504 2182617 19 2.3174
808504 2182617 21 2.3174
808504 2182617 23 0.2698
808504 2182617 25 0.2698
808504 2182617 27 0.2698
808504 2182617 29 0.2698
808504 2182617 31 0.2698
808504 2182617 33 0.2698
808504 2182617 35 0.20654
808504 2182617 37 0.20654
808504 2182617 39 0.20654
808504 2182617 41 0.20654
808504 2182617 43 0.20654
808504 2182617 45 0.28036
808504 2182617 47 0.28036
808504 2182617 49 0.28036
808504 2182617 51 0.28036
808504 2182617 53 0.28036
808504 2182617 55 0.28036
808504 2182617 57 0.50512
808504 2182617 59 0.50512
808504 2182617 61 0.50512
808504 2182617 63 0.50512
808504 2182617 65 0.50512
808504 2182617 67 0.6996
808504 2182617 69 0.6996
808505 2182615 1 35.034
808505 2182615 3 35.034
808505 2182615 5 35.034
808505 2182615 7 35.034
808505 2182615 9 35.034
808505 2182615 11 35.034
808505 2182615 13 2.3174
808505 2182615 15 2.3174
808505 2182615 17 2.3174
808505 2182615 19 2.3174
808505 2182615 21 2.3174
808505 2182615 23 0.2698
808505 2182615 25 0.2698
808505 2182615 27 0.2698
808505 2182615 29 0.2698
808505 2182615 31 0.2698
808505 2182615 33 0.2698
808505 2182615 35 0.20654
808505 2182615 37 0.20654
808505 2182615 39 0.20654
808505 2182615 41 0.20654
808505 2182615 43 0.20654
808505 2182615 45 0.28036
808505 2182615 47 0.28036
808505 2182615 49 0.28036
808505 2182615 51 0.28036
