E N D Resistivity
809995 2191962 34 0.19552
809995 2191962 36 0.19552
809995 2191962 38 0.19552
809995 2191962 40 0.19552
809995 2191962 42 0.22833
809995 2191962 44 0.22833
809995 2191962 46 0.22833
809995 2191962 48 0.22833
809995 2191962 50 0.22833
809995 2191962 52 0.31637
809995 2191962 54 0.31637
809995 2191962 56 0.31637
809995 2191962 58 0.31637
809995 2191962 60 0.31637
809995 2191962 62 0.43477
809995 2191962 64 0.43477
809993 2191961 0 0.32841
809993 2191961 2 0.32841
809993 2191961 4 0.32841
809993 2191961 6 0.32841
809993 2191961 8 0.32841
809993 2191961 10 0.32841
809993 2191961 12 0.2083
809993 2191961 14 0.2083
809993 2191961 16 0.2083
809993 2191961 18 0.2083
809993 2191961 20 0.2083
809993 2191961 22 0.1851
809993 2191961 24 0.1851
809993 2191961 26 0.1851
809993 2191961 28 0.1851
809993 2191961 30 0.1851
809993 2191961 32 0.19552
809993 2191961 34 0.19552
809993 2191961 36 0.19552
809993 2191961 38 0.19552
809993 2191961 40 0.19552
809993 2191961 42 0.22833
809993 2191961 44 0.22833
809993 2191961 46 0.22833
809993 2191961 48 0.22833
809993 2191961 50 0.22833
809993 2191961 52 0.31637
809993 2191961 54 0.31637
809993 2191961 56 0.31637
809993 2191961 58 0.31637
809993 2191961 60 0.31637
809993 2191961 62 0.43477
809993 2191961 64 0.43477
809992 2191959 0 0.32841
809992 2191959 2 0.32841
809992 2191959 4 0.32841
809992 2191959 6 0.32841
809992 2191959 8 0.32841
809992 2191959 10 0.32841
809992 2191959 12 0.2083
809992 2191959 14 0.2083
809992 2191959 16 0.2083
809992 2191959 18 0.2083
809992 2191959 20 0.2083
809992 2191959 22 0.1851
809992 2191959 24 0.1851
809992 2191959 26 0.1851
809992 2191959 28 0.1851
809992 2191959 30 0.1851
809992 2191959 32 0.19552
809992 2191959 34 0.19552
809992 2191959 36 0.19552
809992 2191959 38 0.19552
809992 2191959 40 0.19552
809992 2191959 42 0.22833
809992 2191959 44 0.22833
809992 2191959 46 0.22833
809992 2191959 48 0.22833
809992 2191959 50 0.22833
809992 2191959 52 0.31637
809992 2191959 54 0.31637
809992 2191959 56 0.31637
809992 2191959 58 0.31637
809992 2191959 60 0.31637
809992 2191959 62 0.43477
809992 2191959 64 0.43477
809990 2191958 0 1e+13
809990 2191958 2 0.32841
809990 2191958 4 0.32841
809990 2191958 6 0.32841
809990 2191958 8 0.32841
809990 2191958 10 0.32841
809990 2191958 12 0.2083
809990 2191958 14 0.2083
809990 2191958 16 0.2083
809990 2191958 18 0.2083
809990 2191958 20 0.2083
809990 2191958 22 0.1851
809990 2191958 24 0.1851
809990 2191958 26 0.1851
809990 2191958 28 0.1851
809990 2191958 30 0.1851
809990 2191958 32 0.19552
809990 2191958 34 0.19552
809990 2191958 36 0.19552
809990 2191958 38 0.19552
809990 2191958 40 0.19552
809990 2191958 42 0.22833
809990 2191958 44 0.22833
809990 2191958 46 0.22833
809990 2191958 48 0.22833
809990 2191958 50 0.22833
809990 2191958 52 0.31637
809990 2191958 54 0.31637
809990 2191958 56 0.31637
809990 2191958 58 0.31637
809990 2191958 60 0.31637
809990 2191958 62 0.43477
809990 2191958 64 0.43477
809989 2191957 0 1e+13
809989 2191957 2 0.30295
809989 2191957 4 0.30295
809989 2191957 6 0.30295
809989 2191957 8 0.30295
809989 2191957 10 0.30295
809989 2191957 12 0.21556
809989 2191957 14 0.21556
809989 2191957 16 0.21556
809989 2191957 18 0.21556
809989 2191957 20 0.21556
809989 2191957 22 0.18643
809989 2191957 24 0.18643
809989 2191957 26 0.18643
809989 2191957 28 0.18643
809989 2191957 30 0.18643
809989 2191957 32 0.19529
809989 2191957 34 0.19529
809989 2191957 36 0.19529
809989 2191957 38 0.19529
809989 2191957 40 0.19529
809989 2191957 42 0.22552
809989 2191957 44 0.22552
809989 2191957 46 0.22552
809989 2191957 48 0.22552
809989 2191957 50 0.22552
809989 2191957 52 0.31637
809989 2191957 54 0.31637
809989 2191957 56 0.31637
809989 2191957 58 0.31637
809989 2191957 60 0.31637
809989 2191957 62 0.43477
809989 2191957 64 0.43477
809987 2191956 0 1e+13
809987 2191956 2 0.30295
809987 2191956 4 0.30295
809987 2191956 6 0.30295
809987 2191956 8 0.30295
809987 2191956 10 0.30295
809987 2191956 12 0.21556
809987 2191956 14 0.21556
809987 2191956 16 0.21556
809987 2191956 18 0.21556
809987 2191956 20 0.21556
809987 2191956 22 0.18643
809987 2191956 24 0.18643
809987 2191956 26 0.18643
809987 2191956 28 0.18643
809987 2191956 30 0.18643
809987 2191956 32 0.19529
809987 2191956 34 0.19529
809987 2191956 36 0.19529
809987 2191956 38 0.19529
809987 2191956 40 0.19529
809987 2191956 42 0.22552
809987 2191956 44 0.22552
809987 2191956 46 0.22552
809987 2191956 48 0.22552
809987 2191956 50 0.22552
809987 2191956 52 0.31637
809987 2191956 54 0.31637
809987 2191956 56 0.31637
809987 2191956 58 0.31637
809987 2191956 60 0.31637
809987 2191956 62 0.43477
809987 2191956 64 0.43477
809986 2191954 0 1e+13
809986 2191954 2 0.30295
809986 2191954 4 0.30295
809986 2191954 6 0.30295
809986 2191954 8 0.30295
809986 2191954 10 0.30295
809986 2191954 12 0.21556
809986 2191954 14 0.21556
809986 2191954 16 0.21556
809986 2191954 18 0.21556
809986 2191954 20 0.21556
809986 2191954 22 0.18643
809986 2191954 24 0.18643
809986 2191954 26 0.18643
809986 2191954 28 0.18643
809986 2191954 30 0.18643
809986 2191954 32 0.19529
809986 2191954 34 0.19529
809986 2191954 36 0.19529
809986 2191954 38 0.19529
809986 2191954 40 0.19529
809986 2191954 42 0.22552
809986 2191954 44 0.22552
809986 2191954 46 0.22552
809986 2191954 48 0.22552
809986 2191954 50 0.22552
809986 2191954 52 0.31637
809986 2191954 54 0.31637
809986 2191954 56 0.31637
809986 2191954 58 0.31637
809986 2191954 60 0.31637
809986 2191954 62 0.43477
809986 2191954 64 0.43477
809984 2191953 0 1e+13
809984 2191953 2 0.30295
809984 2191953 4 0.30295
809984 2191953 6 0.30295
809984 2191953 8 0.30295
809984 2191953 10 0.30295
809984 2191953 12 0.21556
809984 2191953 14 0.21556
809984 2191953 16 0.21556
809984 2191953 18 0.21556
809984 2191953 20 0.21556
809984 2191953 22 0.18643
809984 2191953 24 0.18643
809984 2191953 26 0.18643
809984 2191953 28 0.18643
809984 2191953 30 0.18643
809984 2191953 32 0.19529
809984 2191953 34 0.19529
809984 2191953 36 0.19529
809984 2191953 38 0.19529
809984 2191953 40 0.19529
809984 2191953 42 0.22552
809984 2191953 44 0.22552
809984 2191953 46 0.22552
809984 2191953 48 0.22552
809984 2191953 50 0.22552
809984 2191953 52 0.31637
809984 2191953 54 0.31637
809984 2191953 56 0.31637
809984 2191953 58 0.31637
809984 2191953 60 0.31637
809984 2191953 62 0.43477
809984 2191953 64 0.43477
809982 2191952 0 1e+13
809982 2191952 2 0.30295
809982 2191952 4 0.30295
809982 2191952 6 0.30295
809982 2191952 8 0.30295
809982 2191952 10 0.30295
809982 2191952 12 0.21556
809982 2191952 14 0.21556
809982 2191952 16 0.21556
809982 2191952 18 0.21556
809982 2191952 20 0.21556
809982 2191952 22 0.18643
809982 2191952 24 0.18643
809982 2191952 26 0.18643
809982 2191952 28 0.18643
809982 2191952 30 0.18643
809982 2191952 32 0.19529
809982 2191952 34 0.19529
809982 2191952 36 0.19529
809982 2191952 38 0.19529
809982 2191952 40 0.19529
809982 2191952 42 0.22552
809982 2191952 44 0.22552
809982 2191952 46 0.22552
809982 2191952 48 0.22552
809982 2191952 50 0.22552
809982 2191952 52 0.31637
809982 2191952 54 0.31637
809982 2191952 56 0.31637
809982 2191952 58 0.31637
809982 2191952 60 0.31637
809982 2191952 62 0.43477
809982 2191952 64 0.43477
809981 2191951 0 0.27932
809981 2191951 2 0.27932
809981 2191951 4 0.27932
809981 2191951 6 0.27932
809981 2191951 8 0.27932
809981 2191951 10 0.27932
809981 2191951 12 0.20978
809981 2191951 14 0.20978
809981 2191951 16 0.20978
809981 2191951 18 0.20978
809981 2191951 20 0.20978
809981 2191951 22 0.19629
809981 2191951 24 0.19629
809981 2191951 26 0.19629
809981 2191951 28 0.19629
809981 2191951 30 0.19629
809981 2191951 32 0.21278
809981 2191951 34 0.21278
809981 2191951 36 0.21278
809981 2191951 38 0.21278
809981 2191951 40 0.21278
809981 2191951 42 0.2431
809981 2191951 44 0.2431
809981 2191951 46 0.2431
809981 2191951 48 0.2431
809981 2191951 50 0.2431
809981 2191951 52 0.33663
809981 2191951 54 0.33663
809981 2191951 56 0.33663
809981 2191951 58 0.33663
809981 2191951 60 0.33663
809981 2191951 62 0.35024
809981 2191951 64 0.35024
809979 2191949 0 0.27932
809979 2191949 2 0.27932
809979 2191949 4 0.27932
809979 2191949 6 0.27932
809979 2191949 8 0.27932
809979 2191949 10 0.27932
809979 2191949 12 0.20978
809979 2191949 14 0.20978
809979 2191949 16 0.20978
809979 2191949 18 0.20978
809979 2191949 20 0.20978
809979 2191949 22 0.19629
809979 2191949 24 0.19629
809979 2191949 26 0.19629
809979 2191949 28 0.19629
809979 2191949 30 0.19629
809979 2191949 32 0.21278
809979 2191949 34 0.21278
809979 2191949 36 0.21278
809979 2191949 38 0.21278
809979 2191949 40 0.21278
809979 2191949 42 0.2431
809979 2191949 44 0.2431
809979 2191949 46 0.2431
809979 2191949 48 0.2431
809979 2191949 50 0.2431
809979 2191949 52 0.33663
809979 2191949 54 0.33663
809979 2191949 56 0.33663
809979 2191949 58 0.33663
809979 2191949 60 0.33663
809979 2191949 62 0.35024
809979 2191949 64 0.35024
809978 2191948 0 0.27932
809978 2191948 2 0.27932
809978 2191948 4 0.27932
809978 2191948 6 0.27932
809978 2191948 8 0.27932
809978 2191948 10 0.27932
809978 2191948 12 0.20978
809978 2191948 14 0.20978
809978 2191948 16 0.20978
809978 2191948 18 0.20978
809978 2191948 20 0.20978
809978 2191948 22 0.19629
809978 2191948 24 0.19629
809978 2191948 26 0.19629
809978 2191948 28 0.19629
809978 2191948 30 0.19629
809978 2191948 32 0.21278
809978 2191948 34 0.21278
809978 2191948 36 0.21278
809978 2191948 38 0.21278
809978 2191948 40 0.21278
809978 2191948 42 0.2431
809978 2191948 44 0.2431
809978 2191948 46 0.2431
809978 2191948 48 0.2431
809978 2191948 50 0.2431
809978 2191948 52 0.33663
809978 2191948 54 0.33663
809978 2191948 56 0.33663
809978 2191948 58 0.33663
809978 2191948 60 0.33663
809978 2191948 62 0.35024
809978 2191948 64 0.35024
809976 2191947 0 0.27932
809976 2191947 2 0.27932
809976 2191947 4 0.27932
809976 2191947 6 0.27932
809976 2191947 8 0.27932
809976 2191947 10 0.27932
809976 2191947 12 0.20978
809976 2191947 14 0.20978
809976 2191947 16 0.20978
809976 2191947 18 0.20978
809976 2191947 20 0.20978
809976 2191947 22 0.19629
809976 2191947 24 0.19629
809976 2191947 26 0.19629
809976 2191947 28 0.19629
809976 2191947 30 0.19629
809976 2191947 32 0.21278
809976 2191947 34 0.21278
809976 2191947 36 0.21278
809976 2191947 38 0.21278
809976 2191947 40 0.21278
809976 2191947 42 0.2431
809976 2191947 44 0.2431
809976 2191947 46 0.2431
809976 2191947 48 0.2431
809976 2191947 50 0.2431
809976 2191947 52 0.33663
809976 2191947 54 0.33663
809976 2191947 56 0.33663
809976 2191947 58 0.33663
809976 2191947 60 0.33663
809976 2191947 62 0.35024
809976 2191947 64 0.35024
809975 2191946 0 0.27932
809975 2191946 2 0.27932
809975 2191946 4 0.27932
809975 2191946 6 0.27932
809975 2191946 8 0.27932
809975 2191946 10 0.27932
809975 2191946 12 0.20978
809975 2191946 14 0.20978
809975 2191946 16 0.20978
809975 2191946 18 0.20978
809975 2191946 20 0.20978
809975 2191946 22 0.19629
809975 2191946 24 0.19629
809975 2191946 26 0.19629
809975 2191946 28 0.19629
809975 2191946 30 0.19629
809975 2191946 32 0.21278
809975 2191946 34 0.21278
809975 2191946 36 0.21278
809975 2191946 38 0.21278
809975 2191946 40 0.21278
809975 2191946 42 0.2431
809975 2191946 44 0.2431
809975 2191946 46 0.2431
809975 2191946 48 0.2431
809975 2191946 50 0.2431
809975 2191946 52 0.33663
809975 2191946 54 0.33663
809975 2191946 56 0.33663
809975 2191946 58 0.33663
809975 2191946 60 0.33663
809975 2191946 62 0.35024
809975 2191946 64 0.35024
809973 2191944 0 1e+13
809973 2191944 2 0.26044
809973 2191944 4 0.26044
809973 2191944 6 0.26044
809973 2191944 8 0.26044
809973 2191944 10 0.26044
809973 2191944 12 0.19296
809973 2191944 14 0.19296
809973 2191944 16 0.19296
809973 2191944 18 0.19296
809973 2191944 20 0.19296
809973 2191944 22 0.22889
809973 2191944 24 0.22889
809973 2191944 26 0.22889
809973 2191944 28 0.22889
809973 2191944 30 0.22889
809973 2191944 32 0.26142
809973 2191944 34 0.26142
809973 2191944 36 0.26142
809973 2191944 38 0.26142
809973 2191944 40 0.26142
809973 2191944 42 0.28819
809973 2191944 44 0.28819
809973 2191944 46 0.28819
809973 2191944 48 0.28819
809973 2191944 50 0.28819
809973 2191944 52 0.33663
809973 2191944 54 0.33663
809973 2191944 56 0.33663
809973 2191944 58 0.33663
809973 2191944 60 0.33663
809973 2191944 62 0.35024
809973 2191944 64 0.35024
809972 2191943 0 1e+13
809972 2191943 2 0.26044
809972 2191943 4 0.26044
809972 2191943 6 0.26044
809972 2191943 8 0.26044
809972 2191943 10 0.26044
809972 2191943 12 0.19296
809972 2191943 14 0.19296
809972 2191943 16 0.19296
809972 2191943 18 0.19296
809972 2191943 20 0.19296
809972 2191943 22 0.22889
809972 2191943 24 0.22889
809972 2191943 26 0.22889
809972 2191943 28 0.22889
809972 2191943 30 0.22889
809972 2191943 32 0.26142
809972 2191943 34 0.26142
809972 2191943 36 0.26142
809972 2191943 38 0.26142
809972 2191943 40 0.26142
809972 2191943 42 0.28819
809972 2191943 44 0.28819
809972 2191943 46 0.28819
809972 2191943 48 0.28819
809972 2191943 50 0.28819
809972 2191943 52 0.33663
809972 2191943 54 0.33663
809972 2191943 56 0.33663
809972 2191943 58 0.33663
809972 2191943 60 0.33663
809972 2191943 62 0.35024
809972 2191943 64 0.35024
809970 2191942 0 1e+13
809970 2191942 2 0.26044
809970 2191942 4 0.26044
809970 2191942 6 0.26044
809970 2191942 8 0.26044
809970 2191942 10 0.26044
809970 2191942 12 0.19296
809970 2191942 14 0.19296
809970 2191942 16 0.19296
809970 2191942 18 0.19296
809970 2191942 20 0.19296
809970 2191942 22 0.22889
809970 2191942 24 0.22889
809970 2191942 26 0.22889
809970 2191942 28 0.22889
809970 2191942 30 0.22889
809970 2191942 32 0.26142
809970 2191942 34 0.26142
809970 2191942 36 0.26142
809970 2191942 38 0.26142
809970 2191942 40 0.26142
809970 2191942 42 0.28819
809970 2191942 44 0.28819
809970 2191942 46 0.28819
809970 2191942 48 0.28819
809970 2191942 50 0.28819
809970 2191942 52 0.33663
809970 2191942 54 0.33663
809970 2191942 56 0.33663
809970 2191942 58 0.33663
809970 2191942 60 0.33663
809970 2191942 62 0.35024
809970 2191942 64 0.35024
809969 2191940 0 1e+13
809969 2191940 2 0.26044
809969 2191940 4 0.26044
809969 2191940 6 0.26044
809969 2191940 8 0.26044
809969 2191940 10 0.26044
809969 2191940 12 0.19296
809969 2191940 14 0.19296
809969 2191940 16 0.19296
809969 2191940 18 0.19296
809969 2191940 20 0.19296
809969 2191940 22 0.22889
809969 2191940 24 0.22889
809969 2191940 26 0.22889
809969 2191940 28 0.22889
809969 2191940 30 0.22889
809969 2191940 32 0.26142
809969 2191940 34 0.26142
809969 2191940 36 0.26142
809969 2191940 38 0.26142
809969 2191940 40 0.26142
809969 2191940 42 0.28819
809969 2191940 44 0.28819
809969 2191940 46 0.28819
809969 2191940 48 0.28819
809969 2191940 50 0.28819
809969 2191940 52 0.33663
809969 2191940 54 0.33663
809969 2191940 56 0.33663
809969 2191940 58 0.33663
809969 2191940 60 0.33663
809969 2191940 62 0.35024
809969 2191940 64 0.35024
809967 2191939 0 1e+13
809967 2191939 2 0.26044
809967 2191939 4 0.26044
809967 2191939 6 0.26044
809967 2191939 8 0.26044
809967 2191939 10 0.26044
809967 2191939 12 0.19296
809967 2191939 14 0.19296
809967 2191939 16 0.19296
809967 2191939 18 0.19296
809967 2191939 20 0.19296
809967 2191939 22 0.22889
809967 2191939 24 0.22889
809967 2191939 26 0.22889
809967 2191939 28 0.22889
809967 2191939 30 0.22889
809967 2191939 32 0.26142
809967 2191939 34 0.26142
809967 2191939 36 0.26142
809967 2191939 38 0.26142
809967 2191939 40 0.26142
809967 2191939 42 0.28819
809967 2191939 44 0.28819
809967 2191939 46 0.28819
809967 2191939 48 0.28819
809967 2191939 50 0.28819
809967 2191939 52 0.33663
809967 2191939 54 0.33663
809967 2191939 56 0.33663
809967 2191939 58 0.33663
809967 2191939 60 0.33663
809967 2191939 62 0.35024
809967 2191939 64 0.35024
809965 2191938 0 0.18368
809965 2191938 2 0.18368
809965 2191938 4 0.18368
809965 2191938 6 0.18368
809965 2191938 8 0.18368
809965 2191938 10 0.18368
809965 2191938 12 0.23691
809965 2191938 14 0.23691
809965 2191938 16 0.23691
809965 2191938 18 0.23691
809965 2191938 20 0.23691
809965 2191938 22 0.32979
809965 2191938 24 0.32979
809965 2191938 26 0.32979
809965 2191938 28 0.32979
809965 2191938 30 0.32979
809965 2191938 32 0.36662
809965 2191938 34 0.36662
809965 2191938 36 0.36662
809965 2191938 38 0.36662
809965 2191938 40 0.36662
809965 2191938 42 0.36467
809965 2191938 44 0.36467
809965 2191938 46 0.36467
809965 2191938 48 0.36467
809965 2191938 50 0.36467
809965 2191938 52 0.33663
809965 2191938 54 0.33663
809965 2191938 56 0.33663
809965 2191938 58 0.33663
809965 2191938 60 0.33663
809965 2191938 62 0.35024
809965 2191938 64 0.35024
809964 2191937 0 0.18368
809964 2191937 2 0.18368
809964 2191937 4 0.18368
809964 2191937 6 0.18368
809964 2191937 8 0.18368
809964 2191937 10 0.18368
809964 2191937 12 0.23691
809964 2191937 14 0.23691
809964 2191937 16 0.23691
809964 2191937 18 0.23691
809964 2191937 20 0.23691
809964 2191937 22 0.32979
809964 2191937 24 0.32979
809964 2191937 26 0.32979
809964 2191937 28 0.32979
809964 2191937 30 0.32979
809964 2191937 32 0.36662
809964 2191937 34 0.36662
809964 2191937 36 0.36662
809964 2191937 38 0.36662
809964 2191937 40 0.36662
809964 2191937 42 0.36467
809964 2191937 44 0.36467
809964 2191937 46 0.36467
809964 2191937 48 0.36467
809964 2191937 50 0.36467
809964 2191937 52 0.33663
809964 2191937 54 0.33663
809964 2191937 56 0.33663
809964 2191937 58 0.33663
809964 2191937 60 0.33663
809964 2191937 62 0.35024
809964 2191937 64 0.35024
809962 2191935 0 0.18368
809962 2191935 2 0.18368
809962 2191935 4 0.18368
809962 2191935 6 0.18368
809962 2191935 8 0.18368
809962 2191935 10 0.18368
809962 2191935 12 0.23691
809962 2191935 14 0.23691
809962 2191935 16 0.23691
809962 2191935 18 0.23691
809962 2191935 20 0.23691
809962 2191935 22 0.32979
809962 2191935 24 0.32979
809962 2191935 26 0.32979
809962 2191935 28 0.32979
809962 2191935 30 0.32979
809962 2191935 32 0.36662
809962 2191935 34 0.36662
809962 2191935 36 0.36662
809962 2191935 38 0.36662
809962 2191935 40 0.36662
809962 2191935 42 0.36467
809962 2191935 44 0.36467
809962 2191935 46 0.36467
809962 2191935 48 0.36467
809962 2191935 50 0.36467
809962 2191935 52 0.33663
809962 2191935 54 0.33663
809962 2191935 56 0.33663
809962 2191935 58 0.33663
809962 2191935 60 0.33663
809962 2191935 62 0.35024
809962 2191935 64 0.35024
809961 2191934 0 0.18368
809961 2191934 2 0.18368
809961 2191934 4 0.18368
809961 2191934 6 0.18368
809961 2191934 8 0.18368
809961 2191934 10 0.18368
809961 2191934 12 0.23691
809961 2191934 14 0.23691
809961 2191934 16 0.23691
809961 2191934 18 0.23691
809961 2191934 20 0.23691
809961 2191934 22 0.32979
809961 2191934 24 0.32979
809961 2191934 26 0.32979
809961 2191934 28 0.32979
809961 2191934 30 0.32979
809961 2191934 32 0.36662
809961 2191934 34 0.36662
809961 2191934 36 0.36662
809961 2191934 38 0.36662
809961 2191934 40 0.36662
809961 2191934 42 0.36467
809961 2191934 44 0.36467
809961 2191934 46 0.36467
809961 2191934 48 0.36467
809961 2191934 50 0.36467
809961 2191934 52 0.33663
809961 2191934 54 0.33663
809961 2191934 56 0.33663
809961 2191934 58 0.33663
809961 2191934 60 0.33663
809961 2191934 62 0.35024
809961 2191934 64 0.35024
809959 2191933 0 0.18368
809959 2191933 2 0.18368
809959 2191933 4 0.18368
809959 2191933 6 0.18368
809959 2191933 8 0.18368
809959 2191933 10 0.18368
809959 2191933 12 0.23691
809959 2191933 14 0.23691
809959 2191933 16 0.23691
809959 2191933 18 0.23691
809959 2191933 20 0.23691
809959 2191933 22 0.32979
809959 2191933 24 0.32979
809959 2191933 26 0.32979
809959 2191933 28 0.32979
809959 2191933 30 0.32979
809959 2191933 32 0.36662
809959 2191933 34 0.36662
809959 2191933 36 0.36662
809959 2191933 38 0.36662
809959 2191933 40 0.36662
809959 2191933 42 0.36467
809959 2191933 44 0.36467
809959 2191933 46 0.36467
809959 2191933 48 0.36467
809959 2191933 50 0.36467
809959 2191933 52 0.33663
809959 2191933 54 0.33663
809959 2191933 56 0.33663
809959 2191933 58 0.33663
809959 2191933 60 0.33663
809959 2191933 62 0.35024
809959 2191933 64 0.35024
809958 2191932 0 0.13772
809958 2191932 2 0.13772
809958 2191932 4 0.13772
809958 2191932 6 0.13772
809958 2191932 8 0.13772
809958 2191932 10 0.13772
809958 2191932 12 0.29244
809958 2191932 14 0.29244
809958 2191932 16 0.29244
809958 2191932 18 0.29244
809958 2191932 20 0.29244
809958 2191932 22 0.48445
809958 2191932 24 0.48445
809958 2191932 26 0.48445
809958 2191932 28 0.48445
809958 2191932 30 0.48445
809958 2191932 32 0.50463
809958 2191932 34 0.50463
809958 2191932 36 0.50463
809958 2191932 38 0.50463
809958 2191932 40 0.50463
809958 2191932 42 0.47742
809958 2191932 44 0.47742
809958 2191932 46 0.47742
809958 2191932 48 0.47742
809958 2191932 50 0.47742
809958 2191932 52 0.33663
809958 2191932 54 0.33663
809958 2191932 56 0.33663
809958 2191932 58 0.33663
809958 2191932 60 0.33663
809958 2191932 62 0.35024
809958 2191932 64 0.35024
809956 2191930 0 0.13772
809956 2191930 2 0.13772
809956 2191930 4 0.13772
809956 2191930 6 0.13772
809956 2191930 8 0.13772
809956 2191930 10 0.13772
809956 2191930 12 0.29244
809956 2191930 14 0.29244
809956 2191930 16 0.29244
809956 2191930 18 0.29244
809956 2191930 20 0.29244
809956 2191930 22 0.48445
809956 2191930 24 0.48445
809956 2191930 26 0.48445
809956 2191930 28 0.48445
809956 2191930 30 0.48445
809956 2191930 32 0.50463
809956 2191930 34 0.50463
809956 2191930 36 0.50463
809956 2191930 38 0.50463
809956 2191930 40 0.50463
809956 2191930 42 0.47742
809956 2191930 44 0.47742
809956 2191930 46 0.47742
809956 2191930 48 0.47742
809956 2191930 50 0.47742
809956 2191930 52 0.33663
809956 2191930 54 0.33663
809956 2191930 56 0.33663
809956 2191930 58 0.33663
809956 2191930 60 0.33663
809956 2191930 62 0.35024
809956 2191930 64 0.35024
809955 2191929 0 0.13772
809955 2191929 2 0.13772
809955 2191929 4 0.13772
809955 2191929 6 0.13772
809955 2191929 8 0.13772
809955 2191929 10 0.13772
809955 2191929 12 0.29244
809955 2191929 14 0.29244
809955 2191929 16 0.29244
809955 2191929 18 0.29244
809955 2191929 20 0.29244
809955 2191929 22 0.48445
809955 2191929 24 0.48445
809955 2191929 26 0.48445
809955 2191929 28 0.48445
809955 2191929 30 0.48445
809955 2191929 32 0.50463
809955 2191929 34 0.50463
809955 2191929 36 0.50463
809955 2191929 38 0.50463
809955 2191929 40 0.50463
809955 2191929 42 0.47742
809955 2191929 44 0.47742
809955 2191929 46 0.47742
809955 2191929 48 0.47742
809955 2191929 50 0.47742
809955 2191929 52 0.33663
809955 2191929 54 0.33663
809955 2191929 56 0.33663
809955 2191929 58 0.33663
809955 2191929 60 0.33663
809955 2191929 62 0.35024
809955 2191929 64 0.35024
809953 2191928 0 0.13772
809953 2191928 2 0.13772
809953 2191928 4 0.13772
809953 2191928 6 0.13772
809953 2191928 8 0.13772
809953 2191928 10 0.13772
809953 2191928 12 0.29244
809953 2191928 14 0.29244
809953 2191928 16 0.29244
809953 2191928 18 0.29244
809953 2191928 20 0.29244
809953 2191928 22 0.48445
809953 2191928 24 0.48445
809953 2191928 26 0.48445
809953 2191928 28 0.48445
809953 2191928 30 0.48445
809953 2191928 32 0.50463
809953 2191928 34 0.50463
809953 2191928 36 0.50463
809953 2191928 38 0.50463
809953 2191928 40 0.50463
809953 2191928 42 0.47742
809953 2191928 44 0.47742
809953 2191928 46 0.47742
809953 2191928 48 0.47742
809953 2191928 50 0.47742
809953 2191928 52 0.33663
809953 2191928 54 0.33663
809953 2191928 56 0.33663
809953 2191928 58 0.33663
809953 2191928 60 0.33663
809953 2191928 62 0.35024
809953 2191928 64 0.35024
809952 2191926 0 0.13772
809952 2191926 2 0.13772
809952 2191926 4 0.13772
809952 2191926 6 0.13772
809952 2191926 8 0.13772
809952 2191926 10 0.13772
809952 2191926 12 0.29244
809952 2191926 14 0.29244
809952 2191926 16 0.29244
809952 2191926 18 0.29244
809952 2191926 20 0.29244
809952 2191926 22 0.48445
809952 2191926 24 0.48445
809952 2191926 26 0.48445
809952 2191926 28 0.48445
809952 2191926 30 0.48445
809952 2191926 32 0.50463
809952 2191926 34 0.50463
809952 2191926 36 0.50463
809952 2191926 38 0.50463
809952 2191926 40 0.50463
809952 2191926 42 0.47742
809952 2191926 44 0.47742
809952 2191926 46 0.47742
809952 2191926 48 0.47742
809952 2191926 50 0.47742
809952 2191926 52 0.33663
809952 2191926 54 0.33663
809952 2191926 56 0.33663
809952 2191926 58 0.33663
809952 2191926 60 0.33663
809952 2191926 62 0.35024
809952 2191926 64 0.35024
809950 2191925 0 1e+13
809950 2191925 2 0.15889
809950 2191925 4 0.15889
809950 2191925 6 0.15889
809950 2191925 8 0.15889
809950 2191925 10 0.15889
809950 2191925 12 0.2483
809950 2191925 14 0.2483
809950 2191925 16 0.2483
809950 2191925 18 0.2483
809950 2191925 20 0.2483
809950 2191925 22 0.4057
809950 2191925 24 0.4057
809950 2191925 26 0.4057
809950 2191925 28 0.4057
809950 2191925 30 0.4057
809950 2191925 32 0.52883
809950 2191925 34 0.52883
809950 2191925 36 0.52883
809950 2191925 38 0.52883
809950 2191925 40 0.52883
809950 2191925 42 0.54246
809950 2191925 44 0.54246
809950 2191925 46 0.54246
809950 2191925 48 0.54246
809950 2191925 50 0.54246
809950 2191925 52 0.50322
809950 2191925 54 0.50322
809950 2191925 56 0.50322
809950 2191925 58 0.50322
809950 2191925 60 0.50322
809950 2191925 62 0.44537
809950 2191925 64 0.44537
809948 2191924 0 1e+13
809948 2191924 2 0.15889
809948 2191924 4 0.15889
809948 2191924 6 0.15889
809948 2191924 8 0.15889
809948 2191924 10 0.15889
809948 2191924 12 0.2483
809948 2191924 14 0.2483
809948 2191924 16 0.2483
809948 2191924 18 0.2483
809948 2191924 20 0.2483
809948 2191924 22 0.4057
809948 2191924 24 0.4057
809948 2191924 26 0.4057
809948 2191924 28 0.4057
809948 2191924 30 0.4057
809948 2191924 32 0.52883
809948 2191924 34 0.52883
809948 2191924 36 0.52883
809948 2191924 38 0.52883
809948 2191924 40 0.52883
809948 2191924 42 0.54246
809948 2191924 44 0.54246
809948 2191924 46 0.54246
809948 2191924 48 0.54246
809948 2191924 50 0.54246
